19.2 0.531891 0.341756 0.658244 1 0 0 1 0 0 1 0 0 1 0 0 0.531891 0.341756 0.658244 
19.6 0.5342 0.340326 0.659674 1 0 0 1 0 0 1 0 0 1 0 0 0.5342 0.340326 0.659674 
20 0.535478 0.339561 0.660439 1 0 0 1 0 0 1 0 0 1 0 0 0.535478 0.339561 0.660439 
20.4 0.535419 0.339644 0.660356 1 0 0 1 0 0 1 0 0 1 0 0 0.535419 0.339644 0.660356 
20.8 0.534147 0.340496 0.659504 1 0 0 1 0 0 1 0 0 1 0 0 0.534147 0.340496 0.659504 
21.2 0.53214 0.341822 0.658178 1 0 0 1 0 0 1 0 0 1 0 0 0.53214 0.341822 0.658178 
21.6 0.530064 0.3432 0.6568 1 0 0 1 0 0 1 0 0 1 0 0 0.530064 0.3432 0.6568 
22 0.528563 0.344211 0.655789 1 0 0 1 0 0 1 0 0 1 0 0 0.528563 0.344211 0.655789 
22.4 0.528076 0.344561 0.655439 1 0 0 1 0 0 1 0 0 1 0 0 0.528076 0.344561 0.655439 
22.8 0.528726 0.344166 0.655834 1 0 0 1 0 0 1 0 0 1 0 0 0.528726 0.344166 0.655834 
23.2 0.530318 0.34316 0.65684 1 0 0 1 0 0 1 0 0 1 0 0 0.530318 0.34316 0.65684 
23.6 0.532416 0.341837 0.658163 1 0 0 1 0 0 1 0 0 1 0 0 0.532416 0.341837 0.658163 
24 0.534461 0.340554 0.659446 1 0 0 1 0 0 1 0 0 1 0 0 0.534461 0.340554 0.659446 
24.4 0.535914 0.339651 0.660349 1 0 0 1 0 0 1 0 0 1 0 0 0.535914 0.339651 0.660349 
24.8 0.536365 0.339384 0.660616 1 0 0 1 0 0 1 0 0 1 0 0 0.536365 0.339384 0.660616 
25.2 0.535641 0.339863 0.660137 1 0 0 1 0 0 1 0 0 1 0 0 0.535641 0.339863 0.660137 
25.6 0.53387 0.341014 0.658986 1 0 0 1 0 0 1 0 0 1 0 0 0.53387 0.341014 0.658986 
26 0.531492 0.342566 0.657434 1 0 0 1 0 0 1 0 0 1 0 0 0.531492 0.342566 0.657434 
26.4 0.529162 0.344096 0.655904 1 0 0 1 0 0 1 0 0 1 0 0 0.529162 0.344096 0.655904 
26.8 0.52756 0.345157 0.654843 1 0 0 1 0 0 1 0 0 1 0 0 0.52756 0.345157 0.654843 
27.2 0.527163 0.34543 0.65457 1 0 0 1 0 0 1 0 0 1 0 0 0.527163 0.34543 0.65457 
27.6 0.528057 0.344855 0.655145 1 0 0 1 0 0 1 0 0 1 0 0 0.528057 0.344855 0.655145 
28 0.529909 0.343662 0.656338 1 0 0 1 0 0 1 0 0 1 0 0 0.529909 0.343662 0.656338 
28.4 0.53208 0.342272 0.657728 1 0 0 1 0 0 1 0 0 1 0 0 0.53208 0.342272 0.657728 
28.8 0.533861 0.341144 0.658856 1 0 0 1 0 0 1 0 0 1 0 0 0.533861 0.341144 0.658856 
29.2 0.534707 0.34062 0.65938 1 0 0 1 0 0 1 0 0 1 0 0 0.534707 0.34062 0.65938 
29.6 0.534403 0.34083 0.65917 1 0 0 1 0 0 1 0 0 1 0 0 0.534403 0.34083 0.65917 
30 0.533107 0.341677 0.658323 1 0 0 1 0 0 1 0 0 1 0 0 0.533107 0.341677 0.658323 
30.4 0.531271 0.342877 0.657123 1 0 0 1 0 0 1 0 0 1 0 0 0.531271 0.342877 0.657123 
30.8 0.529477 0.344058 0.655942 1 0 0 1 0 0 1 0 0 1 0 0 0.529477 0.344058 0.655942 
31.2 0.528259 0.344868 0.655132 1 0 0 1 0 0 1 0 0 1 0 0 0.528259 0.344868 0.655132 
31.6 0.527953 0.345081 0.654919 1 0 0 1 0 0 1 0 0 1 0 0 0.527953 0.345081 0.654919 
32 0.52862 0.344655 0.655345 1 0 0 1 0 0 1 0 0 1 0 0 0.52862 0.344655 0.655345 
32.4 0.530057 0.343731 0.656269 1 0 0 1 0 0 1 0 0 1 0 0 0.530057 0.343731 0.656269 
32.8 0.531873 0.342571 0.657429 1 0 0 1 0 0 1 0 0 1 0 0 0.531873 0.342571 0.657429 
33.2 0.533605 0.341473 0.658527 1 0 0 1 0 0 1 0 0 1 0 0 0.533605 0.341473 0.658527 
33.6 0.534825 0.340705 0.659295 1 0 0 1 0 0 1 0 0 1 0 0 0.534825 0.340705 0.659295 
34 0.535231 0.340457 0.659543 1 0 0 1 0 0 1 0 0 1 0 0 0.535231 0.340457 0.659543 
34.4 0.534712 0.340801 0.659199 1 0 0 1 0 0 1 0 0 1 0 0 0.534712 0.340801 0.659199 
34.8 0.533387 0.341665 0.658335 1 0 0 1 0 0 1 0 0 1 0 0 0.533387 0.341665 0.658335 
35.2 0.531609 0.342829 0.657171 1 0 0 1 0 0 1 0 0 1 0 0 0.531609 0.342829 0.657171 
35.6 0.529886 0.343964 0.656036 1 0 0 1 0 0 1 0 0 1 0 0 0.529886 0.343964 0.656036 
36 0.528737 0.344728 0.655272 1 0 0 1 0 0 1 0 0 1 0 0 0.528737 0.344728 0.655272 
36.4 0.528518 0.34489 0.65511 1 0 0 1 0 0 1 0 0 1 0 0 0.528518 0.34489 0.65511 
36.8 0.529281 0.344416 0.655584 1 0 0 1 0 0 1 0 0 1 0 0 0.529281 0.344416 0.655584 
37.2 0.530746 0.343491 0.656509 1 0 0 1 0 0 1 0 0 1 0 0 0.530746 0.343491 0.656509 
37.6 0.532412 0.342443 0.657557 1 0 0 1 0 0 1 0 0 1 0 0 0.532412 0.342443 0.657557 
38 0.533733 0.341622 0.658378 1 0 0 1 0 0 1 0 0 1 0 0 0.533733 0.341622 0.658378 
38.4 0.53431 0.341279 0.658721 1 0 0 1 0 0 1 0 0 1 0 0 0.53431 0.341279 0.658721 
38.8 0.534002 0.341502 0.658498 1 0 0 1 0 0 1 0 0 1 0 0 0.534002 0.341502 0.658498 
39.2 0.532958 0.342198 0.657802 1 0 0 1 0 0 1 0 0 1 0 0 0.532958 0.342198 0.657802 
39.6 0.531545 0.343136 0.656864 1 0 0 1 0 0 1 0 0 1 0 0 0.531545 0.343136 0.656864 
40 0.530226 0.344016 0.655984 1 0 0 1 0 0 1 0 0 1 0 0 0.530226 0.344016 0.655984 
40.4 0.529418 0.34456 0.65544 1 0 0 1 0 0 1 0 0 1 0 0 0.529418 0.34456 0.65544 
40.8 0.52937 0.3446 0.6554 1 0 0 1 0 0 1 0 0 1 0 0 0.52937 0.3446 0.6554 
41.2 0.530103 0.344123 0.655877 1 0 0 1 0 0 1 0 0 1 0 0 0.530103 0.344123 0.655877 
41.6 0.531422 0.343268 0.656732 1 0 0 1 0 0 1 0 0 1 0 0 0.531422 0.343268 0.656732 
42 0.53299 0.34226 0.65774 1 0 0 1 0 0 1 0 0 1 0 0 0.53299 0.34226 0.65774 
42.4 0.534426 0.341342 0.658658 1 0 0 1 0 0 1 0 0 1 0 0 0.534426 0.341342 0.658658 
42.8 0.535398 0.340719 0.659281 1 0 0 1 0 0 1 0 0 1 0 0 0.535398 0.340719 0.659281 
43.2 0.535691 0.340528 0.659472 1 0 0 1 0 0 1 0 0 1 0 0 0.535691 0.340528 0.659472 
43.6 0.535246 0.34081 0.65919 1 0 0 1 0 0 1 0 0 1 0 0 0.535246 0.34081 0.65919 
44 0.534186 0.341489 0.658511 1 0 0 1 0 0 1 0 0 1 0 0 0.534186 0.341489 0.658511 
44.4 0.532795 0.34238 0.65762 1 0 0 1 0 0 1 0 0 1 0 0 0.532795 0.34238 0.65762 
44.8 0.531467 0.343224 0.656776 1 0 0 1 0 0 1 0 0 1 0 0 0.531467 0.343224 0.656776 
45.2 0.53059 0.343769 0.656231 1 0 0 1 0 0 1 0 0 1 0 0 0.53059 0.343769 0.656231 
45.6 0.530417 0.343858 0.656142 1 0 0 1 0 0 1 0 0 1 0 0 0.530417 0.343858 0.656142 
46 0.530968 0.343483 0.656517 1 0 0 1 0 0 1 0 0 1 0 0 0.530968 0.343483 0.656517 
46.4 0.532019 0.34279 0.65721 1 0 0 1 0 0 1 0 0 1 0 0 0.532019 0.34279 0.65721 
46.8 0.533184 0.342025 0.657975 1 0 0 1 0 0 1 0 0 1 0 0 0.533184 0.342025 0.657975 
47.2 0.534056 0.341441 0.658559 1 0 0 1 0 0 1 0 0 1 0 0 0.534056 0.341441 0.658559 
47.6 0.534346 0.341224 0.658776 1 0 0 1 0 0 1 0 0 1 0 0 0.534346 0.341224 0.658776 
48 0.53396 0.341432 0.658568 1 0 0 1 0 0 1 0 0 1 0 0 0.53396 0.341432 0.658568 
48.4 0.533021 0.341993 0.658007 1 0 0 1 0 0 1 0 0 1 0 0 0.533021 0.341993 0.658007 
48.8 0.531817 0.342726 0.657274 1 0 0 1 0 0 1 0 0 1 0 0 0.531817 0.342726 0.657274 
49.2 0.530705 0.343402 0.656598 1 0 0 1 0 0 1 0 0 1 0 0 0.530705 0.343402 0.656598 
49.6 0.53 0.343813 0.656187 1 0 0 1 0 0 1 0 0 1 0 0 0.53 0.343813 0.656187 
50 0.529885 0.343836 0.656164 1 0 0 1 0 0 1 0 0 1 0 0 0.529885 0.343836 0.656164 
50.4 0.530364 0.343473 0.656527 1 0 0 1 0 0 1 0 0 1 0 0 0.530364 0.343473 0.656527 
50.8 0.531281 0.342833 0.657167 1 0 0 1 0 0 1 0 0 1 0 0 0.531281 0.342833 0.657167 
51.2 0.532369 0.342089 0.657911 1 0 0 1 0 0 1 0 0 1 0 0 0.532369 0.342089 0.657911 
51.6 0.533338 0.341425 0.658575 1 0 0 1 0 0 1 0 0 1 0 0 0.533338 0.341425 0.658575 
52 0.533941 0.340993 0.659007 1 0 0 1 0 0 1 0 0 1 0 0 0.533941 0.340993 0.659007 
52.4 0.534036 0.340889 0.659111 1 0 0 1 0 0 1 0 0 1 0 0 0.534036 0.340889 0.659111 
52.8 0.533608 0.34113 0.65887 1 0 0 1 0 0 1 0 0 1 0 0 0.533608 0.34113 0.65887 
53.2 0.532772 0.341639 0.658361 1 0 0 1 0 0 1 0 0 1 0 0 0.532772 0.341639 0.658361 
53.6 0.531755 0.342262 0.657738 1 0 0 1 0 0 1 0 0 1 0 0 0.531755 0.342262 0.657738 
54 0.53084 0.342806 0.657194 1 0 0 1 0 0 1 0 0 1 0 0 0.53084 0.342806 0.657194 
54.4 0.530284 0.343107 0.656893 1 0 0 1 0 0 1 0 0 1 0 0 0.530284 0.343107 0.656893 
54.8 0.530234 0.343077 0.656923 1 0 0 1 0 0 1 0 0 1 0 0 0.530234 0.343077 0.656923 
55.2 0.530669 0.34274 0.65726 1 0 0 1 0 0 1 0 0 1 0 0 0.530669 0.34274 0.65726 
55.6 0.531401 0.342219 0.657781 1 0 0 1 0 0 1 0 0 1 0 0 0.531401 0.342219 0.657781 
56 0.532151 0.341692 0.658308 1 0 0 1 0 0 1 0 0 1 0 0 0.532151 0.341692 0.658308 
56.4 0.532644 0.341333 0.658667 1 0 0 1 0 0 1 0 0 1 0 0 0.532644 0.341333 0.658667 
56.8 0.532701 0.341253 0.658747 1 0 0 1 0 0 1 0 0 1 0 0 0.532701 0.341253 0.658747 
57.2 0.532285 0.341473 0.658527 1 0 0 1 0 0 1 0 0 1 0 0 0.532285 0.341473 0.658527 
57.6 0.531507 0.341926 0.658074 1 0 0 1 0 0 1 0 0 1 0 0 0.531507 0.341926 0.658074 
58 0.530582 0.342472 0.657528 1 0 0 1 0 0 1 0 0 1 0 0 0.530582 0.342472 0.657528 
58.4 0.52977 0.342947 0.657053 1 0 0 1 0 0 1 0 0 1 0 0 0.52977 0.342947 0.657053 
58.8 0.529295 0.343204 0.656796 1 0 0 1 0 0 1 0 0 1 0 0 0.529295 0.343204 0.656796 
59.2 0.52928 0.343164 0.656836 1 0 0 1 0 0 1 0 0 1 0 0 0.52928 0.343164 0.656836 
59.6 0.529715 0.342839 0.657161 1 0 0 1 0 0 1 0 0 1 0 0 0.529715 0.342839 0.657161 
60 0.530462 0.342322 0.657678 1 0 0 1 0 0 1 0 0 1 0 0 0.530462 0.342322 0.657678 
60.4 0.531305 0.341751 0.658249 1 0 0 1 0 0 1 0 0 1 0 0 0.531305 0.341751 0.658249 
60.8 0.532022 0.341267 0.658733 1 0 0 1 0 0 1 0 0 1 0 0 0.532022 0.341267 0.658733 
61.2 0.532441 0.340976 0.659024 1 0 0 1 0 0 1 0 0 1 0 0 0.532441 0.340976 0.659024 
61.6 0.532482 0.340935 0.659065 1 0 0 1 0 0 1 0 0 1 0 0 0.532482 0.340935 0.659065 
62 0.532167 0.341134 0.658866 1 0 0 1 0 0 1 0 0 1 0 0 0.532167 0.341134 0.658866 
62.4 0.531612 0.341496 0.658504 1 0 0 1 0 0 1 0 0 1 0 0 0.531612 0.341496 0.658504 
62.8 0.530992 0.341895 0.658105 1 0 0 1 0 0 1 0 0 1 0 0 0.530992 0.341895 0.658105 
63.2 0.530497 0.342201 0.657799 1 0 0 1 0 0 1 0 0 1 0 0 0.530497 0.342201 0.657799 
63.6 0.530272 0.342319 0.657681 1 0 0 1 0 0 1 0 0 1 0 0 0.530272 0.342319 0.657681 
64 0.530378 0.342224 0.657776 1 0 0 1 0 0 1 0 0 1 0 0 0.530378 0.342224 0.657776 
64.4 0.530756 0.341957 0.658043 1 0 0 1 0 0 1 0 0 1 0 0 0.530756 0.341957 0.658043 
64.8 0.531256 0.34162 0.65838 1 0 0 1 0 0 1 0 0 1 0 0 0.531256 0.34162 0.65838 
65.2 0.531689 0.341333 0.658667 1 0 0 1 0 0 1 0 0 1 0 0 0.531689 0.341333 0.658667 
65.6 0.531902 0.341193 0.658807 1 0 0 1 0 0 1 0 0 1 0 0 0.531902 0.341193 0.658807 
66 0.531828 0.341237 0.658763 1 0 0 1 0 0 1 0 0 1 0 0 0.531828 0.341237 0.658763 
66.4 0.531492 0.341448 0.658552 1 0 0 1 0 0 1 0 0 1 0 0 0.531492 0.341448 0.658552 
66.8 0.530985 0.341764 0.658236 1 0 0 1 0 0 1 0 0 1 0 0 0.530985 0.341764 0.658236 
67.2 0.530436 0.342105 0.657895 1 0 0 1 0 0 1 0 0 1 0 0 0.530436 0.342105 0.657895 
67.6 0.529978 0.342389 0.657611 1 0 0 1 0 0 1 0 0 1 0 0 0.529978 0.342389 0.657611 
68 0.52972 0.342545 0.657455 1 0 0 1 0 0 1 0 0 1 0 0 0.52972 0.342545 0.657455 
68.4 0.529726 0.342532 0.657468 1 0 0 1 0 0 1 0 0 1 0 0 0.529726 0.342532 0.657468 
68.8 0.529989 0.342357 0.657643 1 0 0 1 0 0 1 0 0 1 0 0 0.529989 0.342357 0.657643 
69.2 0.530435 0.34207 0.65793 1 0 0 1 0 0 1 0 0 1 0 0 0.530435 0.34207 0.65793 
69.6 0.530934 0.341754 0.658246 1 0 0 1 0 0 1 0 0 1 0 0 0.530934 0.341754 0.658246 
70 0.531344 0.3415 0.6585 1 0 0 1 0 0 1 0 0 1 0 0 0.531344 0.3415 0.6585 
70.4 0.53155 0.341378 0.658622 1 0 0 1 0 0 1 0 0 1 0 0 0.53155 0.341378 0.658622 
70.8 0.531504 0.341422 0.658578 1 0 0 1 0 0 1 0 0 1 0 0 0.531504 0.341422 0.658578 
71.2 0.531238 0.341613 0.658387 1 0 0 1 0 0 1 0 0 1 0 0 0.531238 0.341613 0.658387 
71.6 0.530854 0.341879 0.658121 1 0 0 1 0 0 1 0 0 1 0 0 0.530854 0.341879 0.658121 
72 0.530493 0.342122 0.657878 1 0 0 1 0 0 1 0 0 1 0 0 0.530493 0.342122 0.657878 
72.4 0.530278 0.342256 0.657744 1 0 0 1 0 0 1 0 0 1 0 0 0.530278 0.342256 0.657744 
72.8 0.530278 0.342239 0.657761 1 0 0 1 0 0 1 0 0 1 0 0 0.530278 0.342239 0.657761 
73.2 0.530481 0.342089 0.657911 1 0 0 1 0 0 1 0 0 1 0 0 0.530481 0.342089 0.657911 
73.6 0.5308 0.341865 0.658135 1 0 0 1 0 0 1 0 0 1 0 0 0.5308 0.341865 0.658135 
74 0.531109 0.341651 0.658349 1 0 0 1 0 0 1 0 0 1 0 0 0.531109 0.341651 0.658349 
74.4 0.531301 0.341515 0.658485 1 0 0 1 0 0 1 0 0 1 0 0 0.531301 0.341515 0.658485 
74.8 0.531326 0.341489 0.658511 1 0 0 1 0 0 1 0 0 1 0 0 0.531326 0.341489 0.658511 
75.2 0.5312 0.341559 0.658441 1 0 0 1 0 0 1 0 0 1 0 0 0.5312 0.341559 0.658441 
75.6 0.530984 0.341686 0.658314 1 0 0 1 0 0 1 0 0 1 0 0 0.530984 0.341686 0.658314 
76 0.53074 0.341829 0.658171 1 0 0 1 0 0 1 0 0 1 0 0 0.53074 0.341829 0.658171 
76.4 0.530517 0.341958 0.658042 1 0 0 1 0 0 1 0 0 1 0 0 0.530517 0.341958 0.658042 
76.8 0.530347 0.342055 0.657945 1 0 0 1 0 0 1 0 0 1 0 0 0.530347 0.342055 0.657945 
77.2 0.530254 0.342102 0.657898 1 0 0 1 0 0 1 0 0 1 0 0 0.530254 0.342102 0.657898 
77.6 0.530258 0.342088 0.657912 1 0 0 1 0 0 1 0 0 1 0 0 0.530258 0.342088 0.657912 
78 0.530361 0.342011 0.657989 1 0 0 1 0 0 1 0 0 1 0 0 0.530361 0.342011 0.657989 
78.4 0.530536 0.34189 0.65811 1 0 0 1 0 0 1 0 0 1 0 0 0.530536 0.34189 0.65811 
78.8 0.530722 0.341761 0.658239 1 0 0 1 0 0 1 0 0 1 0 0 0.530722 0.341761 0.658239 
79.2 0.53084 0.341673 0.658327 1 0 0 1 0 0 1 0 0 1 0 0 0.53084 0.341673 0.658327 
79.6 0.530835 0.341664 0.658336 1 0 0 1 0 0 1 0 0 1 0 0 0.530835 0.341664 0.658336 
80 0.530702 0.341738 0.658262 1 0 0 1 0 0 1 0 0 1 0 0 0.530702 0.341738 0.658262 
80.4 0.530496 0.341863 0.658137 1 0 0 1 0 0 1 0 0 1 0 0 0.530496 0.341863 0.658137 
80.8 0.530312 0.341977 0.658023 1 0 0 1 0 0 1 0 0 1 0 0 0.530312 0.341977 0.658023 
81.2 0.530235 0.342021 0.657979 1 0 0 1 0 0 1 0 0 1 0 0 0.530235 0.342021 0.657979 
81.6 0.530303 0.341968 0.658032 1 0 0 1 0 0 1 0 0 1 0 0 0.530303 0.341968 0.658032 
82 0.530489 0.341837 0.658163 1 0 0 1 0 0 1 0 0 1 0 0 0.530489 0.341837 0.658163 
82.4 0.530714 0.341677 0.658323 1 0 0 1 0 0 1 0 0 1 0 0 0.530714 0.341677 0.658323 
82.8 0.530885 0.341546 0.658454 1 0 0 1 0 0 1 0 0 1 0 0 0.530885 0.341546 0.658454 
83.2 0.530936 0.341489 0.658511 1 0 0 1 0 0 1 0 0 1 0 0 0.530936 0.341489 0.658511 
83.6 0.530859 0.341515 0.658485 1 0 0 1 0 0 1 0 0 1 0 0 0.530859 0.341515 0.658485 
84 0.530705 0.341591 0.658408 1 0 0 1 0 0 1 0 0 1 0 0 0.530705 0.341591 0.658408 
84.4 0.530559 0.341664 0.658336 1 0 0 1 0 0 1 0 0 1 0 0 0.530559 0.341664 0.658336 
84.8 0.530491 0.341685 0.658315 1 0 0 1 0 0 1 0 0 1 0 0 0.530491 0.341685 0.658315 
85.2 0.530518 0.34164 0.65836 1 0 0 1 0 0 1 0 0 1 0 0 0.530518 0.34164 0.65836 
85.6 0.530603 0.341556 0.658444 1 0 0 1 0 0 1 0 0 1 0 0 0.530603 0.341556 0.658444 
86 0.530682 0.341474 0.658526 1 0 0 1 0 0 1 0 0 1 0 0 0.530682 0.341474 0.658526 
86.4 0.53071 0.341422 0.658578 1 0 0 1 0 0 1 0 0 1 0 0 0.53071 0.341422 0.658578 
86.8 0.530682 0.341402 0.658598 1 0 0 1 0 0 1 0 0 1 0 0 0.530682 0.341402 0.658598 
87.2 0.530626 0.341395 0.658605 1 0 0 1 0 0 1 0 0 1 0 0 0.530626 0.341395 0.658605 
87.6 0.530568 0.341391 0.658609 1 0 0 1 0 0 1 0 0 1 0 0 0.530568 0.341391 0.658609 
88 0.530504 0.341393 0.658607 1 0 0 1 0 0 1 0 0 1 0 0 0.530504 0.341393 0.658607 
88.4 0.530415 0.341414 0.658586 1 0 0 1 0 0 1 0 0 1 0 0 0.530415 0.341414 0.658586 
88.8 0.530292 0.341458 0.658542 1 0 0 1 0 0 1 0 0 1 0 0 0.530292 0.341458 0.658542 
89.2 0.530159 0.341511 0.658489 1 0 0 1 0 0 1 0 0 1 0 0 0.530159 0.341511 0.658489 
89.6 0.530063 0.34154 0.65846 1 0 0 1 0 0 1 0 0 1 0 0 0.530063 0.34154 0.65846 
90 0.530052 0.341515 0.658485 1 0 0 1 0 0 1 0 0 1 0 0 0.530052 0.341515 0.658485 
90.4 0.530141 0.341422 0.658578 1 0 0 1 0 0 1 0 0 1 0 0 0.530141 0.341422 0.658578 
90.8 0.530302 0.341281 0.658719 1 0 0 1 0 0 1 0 0 1 0 0 0.530302 0.341281 0.658719 
91.2 0.530463 0.341138 0.658862 1 0 0 1 0 0 1 0 0 1 0 0 0.530463 0.341138 0.658862 
91.6 0.530537 0.341046 0.658954 1 0 0 1 0 0 1 0 0 1 0 0 0.530537 0.341046 0.658954 
92 0.530467 0.341045 0.658955 1 0 0 1 0 0 1 0 0 1 0 0 0.530467 0.341045 0.658955 
92.4 0.530256 0.341135 0.658865 1 0 0 1 0 0 1 0 0 1 0 0 0.530256 0.341135 0.658865 
92.8 0.529982 0.34127 0.65873 1 0 0 1 0 0 1 0 0 1 0 0 0.529982 0.34127 0.65873 
93.2 0.529764 0.341377 0.658623 1 0 0 1 0 0 1 0 0 1 0 0 0.529764 0.341377 0.658623 
93.6 0.529707 0.341387 0.658613 1 0 0 1 0 0 1 0 0 1 0 0 0.529707 0.341387 0.658613 
94 0.529848 0.341273 0.658727 1 0 0 1 0 0 1 0 0 1 0 0 0.529848 0.341273 0.658727 
94.4 0.530135 0.341066 0.658934 1 0 0 1 0 0 1 0 0 1 0 0 0.530135 0.341066 0.658934 
94.8 0.530461 0.340831 0.659169 1 0 0 1 0 0 1 0 0 1 0 0 0.530461 0.340831 0.659169 
95.2 0.530714 0.340638 0.659362 1 0 0 1 0 0 1 0 0 1 0 0 0.530714 0.340638 0.659362 
