54.4 0.0079348 0.330229 0 0 0 0 0.0079348 
54.8 0.00798891 0.330181 0 0 0 0 0.00798891 
55.2 0.0080359 0.330109 0 0 0 0 0.0080359 
55.6 0.00807121 0.330018 0 0 0 0 0.00807121 
56 0.00809071 0.329917 0 0 0 0 0.00809071 
56.4 0.00809136 0.329814 0 0 0 0 0.00809136 
56.8 0.00807195 0.329719 0 0 0 0 0.00807195 
57.2 0.00803348 0.329642 0 0 0 0 0.00803348 
57.6 0.00797906 0.329589 0 0 0 0 0.00797906 
58 0.00791327 0.329565 0 0 0 0 0.00791327 
58.4 0.00784145 0.329573 0 0 0 0 0.00784145 
58.8 0.00776899 0.329611 0 0 0 0 0.00776899 
59.2 0.00770068 0.329677 0 0 0 0 0.00770068 
59.6 0.00764048 0.329765 0 0 0 0 0.00764048 
60 0.00759145 0.329867 0 0 0 0 0.00759145 
60.4 0.0075558 0.329976 0 0 0 0 0.0075558 
60.8 0.00753521 0.330085 0 0 0 0 0.00753521 
61.2 0.00753067 0.330189 0 0 0 0 0.00753067 
61.6 0.0075425 0.330282 0 0 0 0 0.0075425 
62 0.00757013 0.33036 0 0 0 0 0.00757013 
62.4 0.00761197 0.330419 0 0 0 0 0.00761197 
62.8 0.00766538 0.330456 0 0 0 0 0.00766538 
63.2 0.00772685 0.330468 0 0 0 0 0.00772685 
63.6 0.0077922 0.330456 0 0 0 0 0.0077922 
64 0.00785634 0.330419 0 0 0 0 0.00785634 
64.4 0.00791384 0.330362 0 0 0 0 0.00791384 
64.8 0.00795918 0.33029 0 0 0 0 0.00795918 
65.2 0.0079874 0.330211 0 0 0 0 0.0079874 
65.6 0.00799497 0.330135 0 0 0 0 0.00799497 
66 0.0079805 0.330071 0 0 0 0 0.0079805 
66.4 0.00794518 0.330027 0 0 0 0 0.00794518 
66.8 0.00789259 0.33001 0 0 0 0 0.00789259 
67.2 0.00782823 0.330024 0 0 0 0 0.00782823 
67.6 0.00775855 0.330069 0 0 0 0 0.00775855 
68 0.00769012 0.330142 0 0 0 0 0.00769012 
68.4 0.00762869 0.330237 0 0 0 0 0.00762869 
68.8 0.00757867 0.330346 0 0 0 0 0.00757867 
69.2 0.00754302 0.330462 0 0 0 0 0.00754302 
69.6 0.00752328 0.330577 0 0 0 0 0.00752328 
70 0.00752001 0.330683 0 0 0 0 0.00752001 
70.4 0.00753308 0.330775 0 0 0 0 0.00753308 
