0.4 0.00381993 0.333636 -0.00132208 0.00179849 0.011476 0.00098908 0.00477405 0.00477378 
12.4 0.00385052 0.333516 -0.00159681 0.00135856 0.0132537 0.000788862 0.00488315 0.00486931 
24.4 0.00383962 0.333375 -0.0015584 0.00123082 0.0131557 0.000617959 0.0048927 0.00491112 
36.4 0.00376304 0.333282 -0.00133898 0.00146516 0.0120943 0.000688146 0.00474105 0.00478877 
48.4 0.00359847 0.33347 -0.00107687 0.00125515 0.0116145 0.000650469 0.00452951 0.00458198 
60.4 0.00343709 0.333648 -0.000725589 0.000709951 0.0104611 0.000467105 0.00440631 0.00442247 
72.4 0.00337991 0.333627 -0.00125396 0.000618676 0.00971979 0.000232473 0.00447829 0.00442643 
84.4 0.00344492 0.33353 -0.00148145 0.000706153 0.0110905 0.000282562 0.00457583 0.00449735 
96.4 0.00349311 0.333509 -0.0013099 0.000806459 0.0125031 0.000420204 0.00453584 0.00451352 
108.4 0.00356346 0.333547 -0.000858123 0.00114916 0.0123107 0.000753205 0.00446358 0.00448731 
120.4 0.00356171 0.333601 -0.000786785 0.0013866 0.0119759 0.000963732 0.00436502 0.00440277 
132.4 0.00351878 0.333515 -0.000869982 0.00136733 0.012626 0.00101242 0.0043123 0.00432469 
144.4 0.00349931 0.333511 -0.00109205 0.00121525 0.0130923 0.000849921 0.0043618 0.00435323 
156.4 0.00345602 0.333595 -0.00125873 0.000852348 0.0131744 0.000602021 0.00436923 0.00438507 
168.4 0.00341663 0.333658 -0.00109018 0.000555576 0.0120289 0.000462865 0.00435812 0.00438029 
180.4 0.00343829 0.333548 -0.00117029 0.000700144 0.0112872 0.000468983 0.0043566 0.00440359 
192.4 0.00340414 0.333473 -0.00151383 0.000764082 0.0127879 0.000510671 0.00430862 0.00435261 
204.4 0.00334443 0.333436 -0.00168706 0.000652274 0.0136941 0.000415205 0.00434486 0.00431859 
216.4 0.00327577 0.333404 -0.00134026 0.000631682 0.0126826 0.000434268 0.00426458 0.00422298 
228.4 0.00323821 0.333479 -0.000823551 0.000693388 0.0123327 0.000683232 0.00411295 0.00408024 
240.4 0.00326241 0.333577 -0.000791992 0.00111466 0.0122567 0.000917524 0.00407069 0.00403022 
252.4 0.00330812 0.333538 -0.000846969 0.00123974 0.0126084 0.000933532 0.00413612 0.00409286 
264.4 0.00325433 0.333367 -0.000791059 0.000567473 0.0131564 0.000657311 0.00413128 0.00411964 
276.4 0.0031607 0.33324 -0.000813928 0.000498586 0.0126516 0.000513985 0.0040434 0.00402965 
288.4 0.00316203 0.333289 -0.0012707 0.00108822 0.011595 0.000485153 0.004028 0.00402736 
300.4 0.00323317 0.333415 -0.00170932 0.00138426 0.0120332 0.000518306 0.00405665 0.00411405 
312.4 0.00321746 0.333516 -0.00179724 0.00119942 0.0115879 0.000407419 0.00406425 0.00414535 
324.4 0.00309387 0.333624 -0.0016834 0.00112928 0.0102302 0.000340552 0.00396557 0.0040109 
336.4 0.00303414 0.333659 -0.00187746 0.00114026 0.0101515 0.000302936 0.00391944 0.00393939 
348.4 0.00299034 0.333546 -0.00164542 0.000930587 0.0101749 0.000252504 0.00384352 0.00389158 
360.4 0.00282362 0.333442 -0.00128628 0.000561696 0.00960004 7.23501e-05 0.00360041 0.00372631 
372.4 0.00258814 0.333553 -0.00129195 0.000483242 0.0100398 1.69465e-05 0.00326992 0.00342529 
384.4 0.00249252 0.333674 -0.000790427 0.000487115 0.0109915 0.000304174 0.00308249 0.00319525 
396.4 0.00243209 0.333715 -0.000447236 0.000154156 0.0112479 0.000331083 0.00301792 0.0031047 
408.4 0.00235344 0.333609 -0.000886164 -0.000209495 0.0108873 2.08918e-05 0.00305757 0.00310877 
420.4 0.00227098 0.333592 -0.0012314 -0.000303864 0.0096761 -0.000234149 0.00306413 0.00308686 
432.4 0.00207802 0.333648 -0.00119092 -3.38084e-05 0.00845525 -0.000217945 0.00277789 0.00280977 
444.4 0.00181879 0.333738 -0.00139232 0.000146635 0.00846627 -0.000243423 0.00239546 0.00245782 
456.4 0.00154909 0.333731 -0.00166557 -0.000250433 0.00918321 -0.000467001 0.00206294 0.00217146 
468.4 0.0012601 0.333584 -0.00204068 -0.000791448 0.00873787 -0.000905499 0.00179271 0.00194682 
480.4 0.000931866 0.333538 -0.00252826 -0.000867138 0.00775089 -0.0012278 0.00148871 0.00162361 
492.4 0.000637817 0.333621 -0.00271008 -0.000725271 0.00867847 -0.00117956 0.00110622 0.0012077 
504.4 0.000219172 0.333576 -0.00246351 -0.000780297 0.00926179 -0.0010618 0.000450257 0.000605368 
516.4 -0.000279456 0.333515 -0.00254378 -0.00090902 0.0087128 -0.00116908 -0.000199954 -2.00524e-05 
528.4 -0.000771667 0.333559 -0.0034546 -0.0011921 0.00736434 -0.00175503 -0.000667112 -0.000474834 
540.4 -0.00111746 0.333557 -0.00421361 -0.00150535 0.00590073 -0.0023044 -0.00097618 -0.000761318 
552.4 -0.00140601 0.333586 -0.00457746 -0.0019767 0.00631626 -0.00264209 -0.00123004 -0.00104331 
564.4 -0.0017453 0.333616 -0.00466171 -0.00292717 0.00741134 -0.00305487 -0.00149934 -0.00135321 
576.4 -0.00216539 0.333481 -0.00505369 -0.00342432 0.00708984 -0.00350297 -0.00187613 -0.00175463 
588.4 -0.00259055 0.333526 -0.00574054 -0.00339109 0.00601245 -0.00392804 -0.0022262 -0.00216515 
600.4 -0.00304278 0.333485 -0.00624497 -0.00356594 0.00530591 -0.00425516 -0.00271856 -0.00266262 
