77 4.06853 -4.66685 -3.84608  1.04062 19.7429 19.9148 20.9613   -0.0868938 0.559109 0.0103088 0.566949 0.563785 0.0144041 0.557837
78 4.0651 -4.55101 -3.85688  1.03363 19.7435 19.9193 20.9578   -0.086885 0.559839 0.0127815 0.573755 0.564326 0.0171211 0.565707
79 4.05964 -4.4333 -3.87274  1.02658 19.7436 19.9255 20.9523   -0.0869088 0.560302 0.0137736 0.579761 0.564528 0.0182049 0.572849
80 4.0509 -4.31535 -3.89588  1.01956 19.7433 19.9335 20.9446   -0.0869687 0.560539 0.0137422 0.585109 0.564428 0.0180973 0.579443
81 4.03814 -4.19824 -3.92631  1.01255 19.7425 19.9435 20.9345   -0.0870657 0.560555 0.0130641 0.589911 0.564034 0.0171696 0.585627
82 4.02055 -4.08259 -3.96183  1.00535 19.7413 19.9555 20.9219   -0.0871711 0.560206 0.0119696 0.594067 0.563202 0.0156521 0.591284
83 3.99761 -3.96837 -3.9993  0.997681 19.7402 19.969 20.9069   -0.0872252 0.559188 0.0105699 0.59724 0.561629 0.0136573 0.596006
84 3.96966 -3.85528 -4.03597  0.98941 19.7393 19.9833 20.89   -0.0871649 0.557244 0.0088487 0.59908 0.55906 0.0111769 0.599344
85 3.93797 -3.74399 -4.06995  0.980617 19.7389 19.9978 20.8716   -0.0869691 0.554387 0.00662962 0.599378 0.555516 0.00805764 0.60102
86 3.90431 -3.63671 -4.10002  0.971584 19.7389 20.0122 20.8524   -0.0866792 0.550847 0.00369287 0.598017 0.551242 0.00410652 0.600905
87 3.86973 -3.53542 -4.12629  0.962573 19.7388 20.0267 20.8326   -0.0863597 0.546863 -4.30529e-05 0.594949 0.546485 -0.000746809 0.598977
88 3.83366 -3.4404 -4.15133  0.953691 19.7384 20.0416 20.812   -0.0860484 0.542578 -0.00448207 0.590242 0.541391 -0.00641459 0.595345
89 3.79408 -3.35127 -4.17968  0.944944 19.7378 20.0574 20.7902   -0.0857477 0.538049 -0.00939259 0.584028 0.536017 -0.0126772 0.590169
90 3.74816 -3.26801 -4.21525  0.936223 19.737 20.0743 20.7668   -0.0854349 0.533298 -0.0144561 0.576332 0.530386 -0.019215 0.583465
91 3.69326 -3.19021 -4.25851  0.927203 19.7363 20.0918 20.7421   -0.0850725 0.52837 -0.0192826 0.566987 0.524552 -0.0256137 0.575002
92 3.62834 -3.11627 -4.3055  0.917403 19.736 20.1091 20.7169   -0.0846312 0.523375 -0.0234309 0.555845 0.518639 -0.0313853 0.564525
93 3.55503 -3.04463 -4.34979  0.90653 19.7361 20.1253 20.6924   -0.0840955 0.51847 -0.0265404 0.543038 0.512827 -0.0361021 0.552084
94 3.47725 -2.97545 -4.38683  0.894799 19.7368 20.1397 20.6696   -0.0834789 0.513718 -0.0285165 0.528949 0.507203 -0.0396006 0.53805
95 3.39863 -2.90979 -4.41679  0.88274 19.738 20.1521 20.6488   -0.0828125 0.508939 -0.0295619 0.513961 0.501609 -0.0420493 0.522855
96 3.31984 -2.84851 -4.44371  0.870744 19.7394 20.1627 20.6298   -0.0821071 0.503865 -0.0299318 0.498308 0.49578 -0.0437163 0.506789
97 3.23943 -2.79244 -4.47266  0.858997 19.7412 20.172 20.6122   -0.0813551 0.498342 -0.0296298 0.482074 0.489558 -0.0446345 0.489965
98 3.15632 -2.7424 -4.50723  0.847642 19.7434 20.18 20.5956   -0.0805495 0.492305 -0.0283268 0.465243 0.48287 -0.0444836 0.472369
99 3.0705 -2.69845 -4.54737  0.836677 19.746 20.1867 20.58   -0.079674 0.485719 -0.0255513 0.447758 0.475678 -0.0427682 0.453931
100 2.98237 -2.65918 -4.5891  0.825813 19.7492 20.192 20.5653   -0.0786839 0.478647 -0.0209116 0.429694 0.468055 -0.0390483 0.434706
101 2.89279 -2.62167 -4.62642  0.814604 19.7534 20.1956 20.5515   -0.0775113 0.471367 -0.0142393 0.411487 0.46029 -0.0331007 0.415143
102 2.8032 -2.58304 -4.65457  0.80275 19.7591 20.1974 20.5384   -0.0761013 0.464286 -0.00573163 0.393929 0.452803 -0.0250846 0.396101
103 2.7152 -2.54314 -4.67249  0.790378 19.7663 20.1977 20.5258   -0.0744321 0.457634 0.00405656 0.377786 0.445835 -0.0155584 0.378444
104 2.63034 -2.50493 -4.68223  0.77799 19.775 20.1965 20.5137   -0.0725131 0.451394 0.0144894 0.363386 0.439372 -0.00520465 0.362585
105 2.54972 -2.47197 -4.68662  0.766127 19.7851 20.194 20.5022   -0.0703735 0.445565 0.0251918 0.350569 0.433408 0.00554933 0.348394
106 2.4734 -2.44625 -4.68853  0.755099 19.7962 20.1902 20.4912   -0.0680616 0.44024 0.0361733 0.338935 0.428029 0.0166897 0.335461
107 2.40014 -2.42837 -4.69048  0.744945 19.8082 20.1854 20.4809   -0.0656183 0.435455 0.0476995 0.328117 0.423266 0.0284919 0.323389
108 2.32758 -2.4187 -4.69308  0.735434 19.8209 20.1797 20.471   -0.0630505 0.431214 0.0600692 0.31789 0.419128 0.0412863 0.31193
109 2.25309 -2.41698 -4.69455  0.726106 19.8345 20.1733 20.4614   -0.0603566 0.427673 0.0734371 0.308267 0.415776 0.0552631 0.301094
110 2.17516 -2.4212 -4.69147  0.716437 19.8487 20.1664 20.4522   -0.0575752 0.425212 0.0876548 0.299574 0.413592 0.0702895 0.291253
111 2.09507 -2.42875 -4.68045  0.706209 19.863 20.1593 20.4435   -0.0547957 0.424261 0.102192 0.292253 0.412994 0.0858095 0.28293
112 2.01704 -2.43881 -4.66028  0.695823 19.8772 20.1524 20.4356   -0.0521049 0.425016 0.116371 0.286455 0.414157 0.101085 0.276339
113 1.9452 -2.45236 -4.63259  0.685959 19.891 20.1457 20.4287   -0.0495293 0.427393 0.129694 0.28193 0.416977 0.115555 0.271239
114 1.87986 -2.47088 -4.6009  0.676968 19.9045 20.139 20.4226   -0.0470381 0.431198 0.141996 0.278308 0.421248 0.129018 0.26723
115 1.81832 -2.49599 -4.56874  0.668836 19.918 20.1325 20.4167   -0.0445769 0.436223 0.153474 0.275386 0.426758 0.141664 0.264071
116 1.75854 -2.52907 -4.53768  0.661489 19.9318 20.1263 20.4106   -0.0420811 0.442248 0.164587 0.273147 0.433294 0.153977 0.261728
117 1.70052 -2.57028 -4.50602  0.654834 19.9462 20.1204 20.4037   -0.0394824 0.449121 0.17573 0.271628 0.440712 0.166386 0.26024
118 1.64538 -2.61787 -4.47008  0.648669 19.9614 20.1144 20.3959   -0.0367222 0.456814 0.186873 0.270836 0.44899 0.17888 0.259643
