30 1.48442 -4.40276 -4.35037  0.732624 14.0649 13.3829 13.5486   0.074892 1.20516 -0.210437 0.679453 1.20281 -0.214693 0.680307
31 1.50022 -4.50723 -4.38402  0.743231 14.0424 13.3998 13.5594   0.0703532 1.2092 -0.217833 0.68159 1.20695 -0.222 0.682497
32 1.51802 -4.61218 -4.41034  0.75366 14.0201 13.4175 13.569   0.0658543 1.21231 -0.225511 0.683391 1.21015 -0.229593 0.684346
33 1.53998 -4.72112 -4.4269  0.764248 13.998 13.4358 13.5777   0.0614042 1.21415 -0.233807 0.685375 1.21208 -0.237809 0.686371
34 1.56808 -4.83647 -4.435  0.775477 13.9759 13.4547 13.5856   0.0569715 1.21445 -0.242985 0.687632 1.21246 -0.246915 0.688664
35 1.60376 -4.95923 -4.4388  0.787847 13.9538 13.474 13.5932   0.0525208 1.21308 -0.253125 0.689795 1.21116 -0.256988 0.690855
36 1.64732 -5.08804 -4.44252  0.801574 13.9315 13.4938 13.6004   0.0480511 1.21005 -0.264039 0.691205 1.20821 -0.267843 0.692286
37 1.69704 -5.21906 -4.44745  0.816286 13.9092 13.5138 13.6071   0.0435928 1.20552 -0.275338 0.691125 1.20374 -0.279094 0.692219
38 1.75004 -5.34771 -4.45159  0.831212 13.8869 13.5341 13.6129   0.039176 1.19958 -0.286638 0.688988 1.19785 -0.290357 0.690089
39 1.80493 -5.47034 -4.45204  0.845765 13.8648 13.5546 13.6179   0.0348172 1.19217 -0.297621 0.684694 1.19049 -0.301314 0.685793
40 1.86263 -5.58485 -4.44653  0.85979 13.8429 13.575 13.6221   0.0305513 1.18318 -0.307993 0.678691 1.18154 -0.311675 0.679781
41 1.92421 -5.69181 -4.43354  0.87336 13.8219 13.5946 13.6259   0.0264633 1.17245 -0.317618 0.671624 1.17084 -0.321299 0.672698
42 1.98926 -5.79416 -4.41278  0.886592 13.8024 13.6126 13.6297   0.0226508 1.1599 -0.326539 0.663844 1.15831 -0.330232 0.664897
43 2.05696 -5.89458 -4.38552  0.899627 13.7845 13.6281 13.6343   0.0191667 1.14558 -0.3347 0.655318 1.14401 -0.338416 0.656342
44 2.12674 -5.99323 -4.35447  0.912574 13.7685 13.6406 13.6402   0.0160099 1.12974 -0.341704 0.64586 1.12819 -0.345455 0.646852
45 2.19762 -6.0877 -4.32295  0.925368 13.7541 13.6498 13.6477   0.0131617 1.11285 -0.346826 0.635398 1.11132 -0.350624 0.63635
46 2.26776 -6.17444 -4.29359  0.937722 13.7413 13.6559 13.657   0.0106088 1.09546 -0.349292 0.624094 1.09394 -0.353149 0.625
47 2.33507 -6.25093 -4.26713  0.949263 13.7302 13.6588 13.6679   0.00835049 1.07803 -0.348672 0.61229 1.07652 -0.352602 0.613144
48 2.39831 -6.31601 -4.24219  0.959676 13.7206 13.6588 13.6803   0.00638795 1.0608 -0.345087 0.600375 1.05931 -0.349103 0.601172
49 2.45779 -6.36954 -4.21538  0.968781 13.7127 13.6559 13.694   0.00472295 1.04376 -0.33916 0.588698 1.04228 -0.343275 0.589435
50 2.51523 -6.41275 -4.18268  0.976618 13.7066 13.6504 13.7089   0.00336397 1.02676 -0.331715 0.577504 1.02528 -0.33594 0.578176
51 2.57315 -6.44749 -4.14221  0.9835 13.7022 13.642 13.7253   0.00231874 1.0096 -0.323299 0.566887 1.00814 -0.327643 0.567491
52 2.6339 -6.47477 -4.09569  0.989892 13.6996 13.6306 13.7434   0.00157917 0.99217 -0.313922 0.556779 0.99071 -0.318396 0.55731
53 2.69885 -6.4946 -4.04741  0.996232 13.6987 13.6162 13.7631   0.00112748 0.974457 -0.303208 0.546957 0.973004 -0.307821 0.54741
54 2.768 -6.50648 -4.00127  1.00273 13.6993 13.5989 13.7845   0.000948787 0.956626 -0.290714 0.537147 0.955182 -0.295473 0.537517
55 2.84015 -6.51002 -3.95754  1.00924 13.7012 13.5791 13.8069   0.00102782 0.938939 -0.276239 0.527216 0.937505 -0.281151 0.527497
56 2.91382 -6.50521 -3.91287  1.01536 13.7043 13.5575 13.8298   0.00133049 0.92163 -0.25996 0.517287 0.920206 -0.265029 0.517477
57 2.98867 -6.49129 -3.86389  1.02078 13.7082 13.5348 13.8528   0.00179613 0.904817 -0.242323 0.507728 0.903405 -0.247553 0.507825
58 3.06572 -6.46605 -3.81005  1.02547 13.7126 13.5116 13.8757   0.00236881 0.888532 -0.223927 0.499035 0.88713 -0.22932 0.499037
59 3.14585 -6.4279 -3.75371  1.02958 13.7175 13.4882 13.8984   0.00302172 0.872789 -0.205359 0.491569 0.871394 -0.210915 0.491472
60 3.22863 -6.37785 -3.69821  1.03333 13.7228 13.4642 13.9215   0.00374699 0.857593 -0.18692 0.485378 0.856202 -0.192636 0.485177
61 3.31299 -6.31831 -3.64639  1.03692 13.7285 13.4391 13.9454   0.0045315 0.842971 -0.168498 0.480327 0.841581 -0.174372 0.480016
62 3.39791 -6.25109 -3.60011  1.04044 13.7346 13.413 13.9705   0.00534976 0.829048 -0.149722 0.47637 0.827656 -0.155749 0.475944
63 3.48199 -6.17705 -3.55996  1.04381 13.7407 13.3861 13.9964   0.00618136 0.816052 -0.130224 0.473677 0.81466 -0.136399 0.473133
64 3.56306 -6.09686 -3.52544  1.04678 13.747 13.3593 14.0222   0.00702727 0.804222 -0.109902 0.472532 0.802829 -0.116216 0.471869
65 3.63883 -6.01135 -3.49563  1.04904 13.7533 13.3335 14.0467   0.00789797 0.793717 -0.0890524 0.473094 0.792325 -0.0954979 0.472314
66 3.70796 -5.92134 -3.46948  1.05042 13.7596 13.3094 14.0692   0.00879049 0.784613 -0.0683282 0.475319 0.783224 -0.0748949 0.474424
67 3.77069 -5.82778 -3.44503  1.05089 13.7659 13.2874 14.0894   0.00968397 0.776963 -0.0485565 0.479026 0.775579 -0.0552336 0.478019
68 3.82881 -5.73188 -3.41945  1.05056 13.772 13.2673 14.108   0.0105412 0.77082 -0.030433 0.483976 0.769443 -0.0372081 0.482858
69 3.88411 -5.63435 -3.3913  1.04962 13.7778 13.249 14.1252   0.0113333 0.766164 -0.0141882 0.489975 0.764794 -0.0210477 0.488745
70 3.93686 -5.53489 -3.36246  1.04819 13.7831 13.2323 14.1411   0.0120572 0.762895 0.000432651 0.496976 0.761536 -0.00649708 0.495635
71 3.98576 -5.43309 -3.33753  1.04638 13.7882 13.2177 14.1551   0.0127298 0.760954 0.0139163 0.505045 0.759608 0.00693056 0.503594
72 4.02863 -5.32914 -3.32091  1.04421 13.793 13.2055 14.1665   0.0133759 0.760349 0.0266927 0.514155 0.759021 0.0196648 0.512599
73 4.06347 -5.22341 -3.31331  1.04148 13.7976 13.1963 14.1746   0.0140133 0.761039 0.038878 0.523933 0.759731 0.0318217 0.522281
74 4.08966 -5.11608 -3.31126  1.03792 13.8018 13.1901 14.1794   0.0146338 0.762758 0.0501947 0.533678 0.761474 0.043123 0.531939
75 4.10878 -5.00692 -3.30994  1.0334 13.8056 13.1869 14.1811   0.0152056 0.76503 0.0601392 0.542739 0.763773 0.0530658 0.540921
76 4.12398 -4.89511 -3.30673  1.02811 13.8088 13.1863 14.1802   0.0156989 0.767393 0.0682255 0.55083 0.766167 0.0611647 0.548939
77 4.13736 -4.77993 -3.30251  1.02232 13.8115 13.188 14.1773   0.0161061 0.769586 0.0742144 0.557961 0.768395 0.0671809 0.556004
78 4.14823 -4.66199 -3.30055  1.01619 13.8137 13.1916 14.1726   0.0164424 0.771505 0.0782242 0.564214 0.770355 0.0712328 0.562192
79 4.15455 -4.54296 -3.30451  1.00979 13.8154 13.197 14.1662   0.0167251 0.77314 0.0806203 0.569677 0.772036 0.0736861 0.567595
80 4.15491 -4.42438 -3.31681  1.00319 13.8167 13.2044 14.1578   0.0169501 0.774534 0.0818505 0.574495 0.773482 0.0749878 0.572359
81 4.14863 -4.30713 -3.33739  0.996361 13.8176 13.214 14.1474   0.0171124 0.775694 0.0823008 0.578796 0.774699 0.0755243 0.57661
82 4.13494 -4.19166 -3.36381  0.989085 13.8181 13.2257 14.1348   0.0172344 0.776464 0.0822269 0.582489 0.77553 0.0755506 0.580261
83 4.11336 -4.07802 -3.39281  0.981097 13.8186 13.2392 14.1201   0.0173723 0.776515 0.0817625 0.585229 0.775644 0.0752005 0.582964
84 4.08427 -3.96621 -3.42162  0.972273 13.8195 13.2537 14.1038   0.017592 0.775551 0.0809071 0.586649 0.774746 0.0744731 0.584352
85 4.04916 -3.85713 -3.44842  0.962742 13.8209 13.2686 14.0863   0.0179206 0.773552 0.0794925 0.586534 0.772817 0.0732012 0.584211
86 4.01009 -3.75302 -3.472  0.952825 13.8225 13.2836 14.0683   0.0183198 0.770733 0.077307 0.584783 0.770072 0.0711726 0.582437
87 3.96828 -3.6557 -3.4925  0.942797 13.8242 13.2987 14.05   0.0187265 0.767326 0.0742663 0.581365 0.766745 0.068303 0.579003
88 3.92316 -3.56524 -3.51251  0.932754 13.8255 13.3144 14.0311   0.0191008 0.763479 0.0704624 0.576371 0.762983 0.0646834 0.573998
89 3.87263 -3.48099 -3.53648  0.922672 13.8266 13.331 14.0113   0.0194359 0.759259 0.0661275 0.56995 0.758851 0.0605452 0.567574
90 3.81388 -3.40269 -3.5681  0.91241 13.8276 13.3489 13.9902   0.0197514 0.754696 0.0615936 0.562129 0.754378 0.0562196 0.559758
91 3.74433 -3.32983 -3.60764  0.901633 13.8285 13.3676 13.9682   0.0200819 0.749845 0.0572738 0.552711 0.749618 0.0521193 0.55035
92 3.6631 -3.26091 -3.65121  0.889895 13.8298 13.3862 13.9459   0.0204654 0.744823 0.053633 0.541486 0.744684 0.0487092 0.539141
93 3.57226 -3.19462 -3.69259  0.876983 13.8315 13.4038 13.9243   0.0209316 0.739797 0.0510544 0.528536 0.739741 0.0463726 0.526211
94 3.47632 -3.1312 -3.72731  0.863197 13.8338 13.4196 13.9044   0.0214766 0.734839 0.0496487 0.514232 0.734863 0.0452204 0.51193
95 3.37929 -3.07162 -3.75545  0.849102 13.8364 13.4333 13.8864   0.022074 0.729772 0.0492087 0.498978 0.729874 0.0450439 0.496703
96 3.28174 -3.01656 -3.78098  0.835063 13.8393 13.4452 13.87   0.0227118 0.724324 0.0494481 0.483026 0.724503 0.0455554 0.480782
97 3.18201 -2.96673 -3.8089  0.821228 13.8425 13.4556 13.8549   0.0233968 0.718335 0.0503412 0.466469 0.71859 0.0467276 0.46426
98 3.07917 -2.92285 -3.84254  0.807733 13.8458 13.4647 13.8408   0.024132 0.711738 0.0522301 0.449297 0.712066 0.0489023 0.447128
99 2.97374 -2.88486 -3.88156  0.794619 13.8495 13.4725 13.8275   0.0249301 0.704491 0.0556375 0.43146 0.704888 0.0526024 0.429334
100 2.86677 -2.85141 -3.92188  0.781678 13.8537 13.4789 13.815   0.0258392 0.696666 0.0610172 0.413034 0.697121 0.0582823 0.410952
101 2.75982 -2.81972 -3.95788  0.768578 13.8588 13.4834 13.8032   0.0269359 0.68856 0.0685776 0.394463 0.689063 0.0661503 0.392425
102 2.65486 -2.78706 -3.98535  0.755133 13.8652 13.486 13.7918   0.0282882 0.680624 0.0781155 0.376563 0.681164 0.076002 0.374568
103 2.55368 -2.75315 -4.00364  0.741509 13.873 13.4868 13.7805   0.0299208 0.673125 0.0890223 0.360134 0.673693 0.0872264 0.358184
104 2.45751 -2.72065 -4.01471  0.728148 13.8822 13.4859 13.7694   0.0318217 0.666051 0.100586 0.345537 0.666641 0.099108 0.343636
105 2.36705 -2.69287 -4.02103  0.7155 13.8926 13.4833 13.7586   0.0339552 0.659386 0.112379 0.332624 0.659995 0.111215 0.330779
106 2.28227 -2.6716 -4.02509  0.703826 13.904 13.4793 13.7484   0.0362678 0.653205 0.124409 0.321006 0.65383 0.123555 0.319223
107 2.20217 -2.65739 -4.02899  0.69317 13.9161 13.4741 13.7387   0.0387158 0.647532 0.136978 0.310326 0.648168 0.13643 0.30861
108 2.12478 -2.65052 -4.03316  0.683327 13.9288 13.4678 13.7292   0.0412916 0.642367 0.150439 0.300368 0.643009 0.150193 0.298724
109 2.0477 -2.65074 -4.0358  0.673871 13.9422 13.4605 13.72   0.0440004 0.637877 0.16499 0.291144 0.638515 0.165042 0.289575
110 1.96958 -2.65608 -4.03377  0.664313 13.9561 13.4525 13.7109   0.0468059 0.634476 0.180493 0.282969 0.635102 0.180838 0.281481
111 1.89172 -2.6639 -4.02396  0.654456 13.97 13.444 13.7021   0.0496159 0.63264 0.19639 0.276276 0.633245 0.197023 0.274873
112 1.81826 -2.67334 -4.00516  0.644689 13.9834 13.4355 13.6939   0.0523351 0.632591 0.211953 0.271194 0.633172 0.212865 0.26988
113 1.75305 -2.68545 -3.97875  0.635644 13.9963 13.4269 13.6867   0.0549295 0.634243 0.226632 0.267448 0.634798 0.227812 0.266225
114 1.69595 -2.70192 -3.94809  0.627619 14.0087 13.4182 13.6802   0.0574303 0.63739 0.240231 0.264641 0.637918 0.241667 0.26351
115 1.64393 -2.7246 -3.91676  0.620577 14.021 13.4096 13.674   0.0598975 0.641807 0.252944 0.262554 0.642309 0.254622 0.261514
116 1.59486 -2.75512 -3.88636  0.61445 14.0334 13.4011 13.6673   0.0624033 0.647271 0.265255 0.261171 0.647744 0.267161 0.260223
117 1.54886 -2.79379 -3.85524  0.609172 14.0464 13.3927 13.6598   0.0650237 0.653633 0.277601 0.260541 0.654075 0.279721 0.259682
118 1.50711 -2.83903 -3.81982  0.604566 14.0602 13.3841 13.6513   0.067818 0.660889 0.289989 0.260687 0.661299 0.292305 0.259915
119 1.47078 -2.88709 -3.77766  0.600395 14.0748 13.3754 13.6417   0.0707883 0.669055 0.301801 0.261553 0.669432 0.304299 0.260863
120 1.44087 -2.93353 -3.72993  0.596576 14.0899 13.3669 13.631   0.0738637 0.677977 0.311996 0.262876 0.678319 0.314659 0.262263
121 1.41812 -2.97568 -3.68083  0.593297 14.105 13.3588 13.6198   0.0769559 0.687358 0.319674 0.264205 0.687666 0.322483 0.263663
122 1.40289 -3.01389 -3.63424  0.590869 14.12 13.3512 13.6084   0.0800248 0.697059 0.324513 0.265163 0.697331 0.32745 0.264682
123 1.39558 -3.05051 -3.59131  0.589561 14.135 13.3438 13.5969   0.0830805 0.707213 0.326757 0.265624 0.707447 0.329802 0.265195
124 1.39714 -3.08767 -3.55108  0.589564 14.1502 13.3366 13.5853   0.0861527 0.718002 0.326949 0.265651 0.718195 0.330083 0.265266
125 1.40878 -3.12628 -3.51143  0.590954 14.1658 13.3295 13.5736   0.0892856 0.72949 0.325588 0.265303 0.729638 0.328793 0.264952
126 1.43054 -3.16683 -3.46958  0.593593 14.1821 13.3221 13.5616   0.0925374 0.741731 0.322812 0.264516 0.741832 0.32607 0.26419
127 1.46061 -3.20978 -3.42322  0.597139 14.1993 13.3143 13.5493   0.0959393 0.754814 0.318324 0.26309 0.754867 0.321617 0.262782
128 1.49588 -3.2546 -3.37199  0.601146 14.2171 13.3062 13.5371   0.0994353 0.768686 0.31161 0.260772 0.76869 0.31492 0.260472
129 1.53366 -3.29931 -3.31736  0.60525 14.2348 13.2981 13.5255   0.102875 0.783009 0.302373 0.257351 0.782964 0.305683 0.257053
130 1.57385 -3.34134 -3.26074  0.609361 14.2515 13.2903 13.5154   0.106083 0.797365 0.290942 0.252765 0.797271 0.294235 0.252462
131 1.61778 -3.37897 -3.20192  0.613528 14.2665 13.2828 13.5071   0.10895 0.811533 0.278087 0.247115 0.811391 0.281352 0.246804
132 1.66517 -3.4126 -3.13992  0.617679 14.2797 13.2758 13.5003   0.11145 0.825454 0.26449 0.240548 0.825265 0.267715 0.240229
133 1.71418 -3.44452 -3.07372  0.621662 14.2911 13.2697 13.4946   0.113613 0.839069 0.250531 0.233164 0.838834 0.253707 0.232836
134 1.76376 -3.47702 -3.00147  0.625375 14.3011 13.2648 13.4894   0.115497 0.852339 0.236349 0.224967 0.852058 0.239468 0.224631
135 1.81424 -3.51107 -2.91993  0.628717 14.31 13.2609 13.4842   0.117176 0.865337 0.22182 0.215808 0.865015 0.224874 0.215468
136 1.86601 -3.54625 -2.82576  0.631502 14.3181 13.2577 13.4792   0.118709 0.878171 0.206569 0.205451 0.877811 0.209551 0.205109
137 1.91861 -3.58113 -2.71811  0.633529 14.3256 13.2547 13.4747   0.120112 0.890744 0.19021 0.193799 0.890352 0.193115 0.193461
138 1.97111 -3.61357 -2.60067  0.634779 14.3322 13.2516 13.4713   0.121341 0.90265 0.172743 0.181143 0.902231 0.175568 0.180818
139 2.02292 -3.64124 -2.48025  0.635458 14.3375 13.248 13.4697   0.122333 0.913387 0.154681 0.168117 0.912947 0.157425 0.167815
140 2.07377 -3.66309 -2.3625  0.63582 14.3413 13.2442 13.4699   0.123037 0.922715 0.136626 0.155337 0.922256 0.139292 0.155068
141 2.12422 -3.67974 -2.24942  0.636101 14.3435 13.2405 13.4715   0.123439 0.930724 0.118903 0.14314 0.930248 0.121497 0.142915
142 2.17671 -3.69174 -2.14039  0.636597 14.3441 13.2372 13.4741   0.123562 0.937638 0.101618 0.131575 0.937146 0.104147 0.131404
143 2.23476 -3.69808 -2.03386  0.637591 14.3435 13.2343 13.4773   0.12347 0.943656 0.084712 0.120471 0.94315 0.0871851 0.120366
144 2.30048 -3.69751 -1.92786  0.639146 14.3422 13.2314 13.481   0.123249 0.948943 0.067845 0.10953 0.948427 0.0702702 0.109502
145 2.37296 -3.69006 -1.8207  0.641043 14.3404 13.2282 13.4851   0.122969 0.953582 0.0504853 0.0984693 0.953062 0.0528707 0.0985313
146 2.44847 -3.67716 -1.71268  0.642923 14.3385 13.2243 13.4899   0.122668 0.957503 0.0322867 0.0872404 0.956984 0.0346396 0.0874059
147 2.52238 -3.66033 -1.60675  0.644491 14.3364 13.2199 13.4952   0.122356 0.960533 0.0134396 0.0761141 0.960023 0.0157683 0.0763946
148 2.59242 -3.63962 -1.50651  0.645685 14.3343 13.2151 13.501   0.122029 0.962669 -0.00537965 0.0654377 0.962173 -0.00306411 0.0658419
149 2.65944 -3.6138 -1.41353  0.646638 14.3318 13.2101 13.507   0.121666 0.964143 -0.0234735 0.0552961 0.963666 -0.0211572 0.0558286
150 2.73067 -3.56623 -1.42292  0.653156 14.3268 13.201 13.5076   0.121553 0.961883 -0.0185153 0.0686299 0.961439 -0.0163473 0.0692285
151 2.794 -3.52815 -1.34213  0.653643 14.3235 13.1961 13.5138   0.12107 0.962081 -0.0341512 0.0586602 0.961664 -0.0319493 0.05939
152 2.85472 -3.4845 -1.26446  0.65365 14.3199 13.1912 13.5202   0.120527 0.961187 -0.0485989 0.0481565 0.960806 -0.0463472 0.0490194
153 2.9127 -3.43556 -1.18667  0.652977 14.3159 13.1857 13.527   0.119943 0.959056 -0.0621079 0.0367748 0.958717 -0.0597925 0.037774
154 2.96834 -3.38143 -1.10553  0.651478 14.3117 13.1794 13.5345   0.119352 0.955803 -0.0749162 0.0243275 0.955514 -0.0725251 0.0254681
155 3.02189 -3.32264 -1.01935  0.649111 14.3076 13.1718 13.5426   0.118796 0.951772 -0.0870568 0.0109409 0.95154 -0.0845793 0.0122281
156 3.07315 -3.25988 -0.929352  0.645971 14.3037 13.1629 13.5514   0.118316 0.947437 -0.0982443 -0.00288141 0.947269 -0.0956695 -0.00144388
157 3.12161 -3.19327 -0.83901  0.642219 14.3 13.1528 13.5605   0.117918 0.943181 -0.108044 -0.0165408 0.943081 -0.105359 -0.0149527
158 3.1662 -3.12269 -0.751945  0.63794 14.2966 13.142 13.57   0.117569 0.938988 -0.116207 -0.0296813 0.938962 -0.113397 -0.0279459
159 3.2059 -3.04857 -0.67126  0.633227 14.293 13.1306 13.5798   0.117233 0.934371 -0.122753 -0.0421648 0.934422 -0.119804 -0.0402863
160 3.24122 -2.97116 -0.599535  0.62832 14.2893 13.1188 13.5897   0.116881 0.928721 -0.127813 -0.0539428 0.928853 -0.124712 -0.0519249
161 3.27451 -2.89003 -0.538068  0.62357 14.2852 13.1067 13.5999   0.116488 0.921721 -0.131565 -0.0650396 0.921935 -0.128302 -0.0628845
162 3.30859 -2.80501 -0.486535  0.619295 14.2806 13.094 13.6105   0.11604 0.913435 -0.134217 -0.0755225 0.913733 -0.130784 -0.0732302
163 3.3449 -2.71728 -0.443582  0.615666 14.2755 13.0806 13.6216   0.115545 0.904149 -0.13592 -0.0854217 0.904528 -0.132311 -0.0829911
164 3.38221 -2.63001 -0.408037  0.612654 14.27 13.0668 13.6328   0.115022 0.894206 -0.136706 -0.0946354 0.894664 -0.132918 -0.092066
165 3.41695 -2.54714 -0.380139  0.610074 14.2643 13.0529 13.6438   0.11449 0.883939 -0.136528 -0.102924 0.88447 -0.132557 -0.100218
166 3.44622 -2.47064 -0.361007  0.607756 14.2584 13.0394 13.6543   0.113944 0.873648 -0.135414 -0.110126 0.874246 -0.131258 -0.107289
167 3.47041 -2.3992 -0.351121  0.605696 14.2524 13.0266 13.6644   0.113358 0.863511 -0.133502 -0.11637 0.864171 -0.129158 -0.11341
168 3.49167 -2.32978 -0.350223  0.603958 14.2461 13.0144 13.6744   0.112713 0.85341 -0.130848 -0.121993 0.854126 -0.126312 -0.118916
169 3.51077 -2.25974 -0.357693  0.602436 14.2396 13.0023 13.6847   0.112012 0.842936 -0.127284 -0.127324 0.843703 -0.122552 -0.124138
170 3.52658 -2.18783 -0.371881  0.600804 14.2329 12.9895 13.6959   0.111267 0.831685 -0.122574 -0.132553 0.832499 -0.117645 -0.129264
171 3.5375 -2.11378 -0.389735  0.598658 14.226 12.9756 13.7085   0.110489 0.819568 -0.116598 -0.137714 0.820423 -0.111471 -0.134323
172 3.54302 -2.03764 -0.407725  0.595714 14.2189 12.9602 13.7227   0.109675 0.806943 -0.109399 -0.142718 0.807834 -0.104076 -0.139228
173 3.54413 -1.9596 -0.423273  0.591946 14.2116 12.9438 13.7383   0.108816 0.794588 -0.101212 -0.14738 0.795507 -0.0956959 -0.143796
174 3.54263 -1.87989 -0.435706  0.587554 14.2041 12.9268 13.755   0.107901 0.783435 -0.0924722 -0.151449 0.784375 -0.0867655 -0.147773
175 3.54007 -1.79827 -0.445813  0.582764 14.1965 12.9099 13.7725   0.106908 0.774113 -0.0836488 -0.154737 0.775067 -0.0777555 -0.150975
176 3.53628 -1.71405 -0.454404  0.577564 14.1887 12.8934 13.7907   0.105827 0.766584 -0.0749322 -0.157249 0.767544 -0.0688558 -0.153406
177 3.52875 -1.62699 -0.461992  0.571655 14.1808 12.8769 13.8096   0.10469 0.760235 -0.0661348 -0.15908 0.761196 -0.0598799 -0.15516
178 3.51429 -1.53698 -0.469567  0.564696 14.1731 12.8599 13.8295   0.103551 0.754347 -0.0569708 -0.160207 0.755304 -0.0505433 -0.156212
179 3.49119 -1.44323 -0.478437  0.556503 14.1659 12.8418 13.8506   0.102456 0.74854 -0.0473515 -0.160383 0.749487 -0.040759 -0.156315
180 3.45989 -1.34481 -0.489574  0.547136 14.1591 12.8225 13.873   0.101424 0.742905 -0.0374005 -0.159236 0.74384 -0.0306523 -0.155098
181 3.41873 -1.26712 -0.33826  0.527678 14.153 12.8023 13.8964   0.100461 0.737948 -0.0269645 -0.156235 0.738848 -0.0198403 -0.151934
