1847 0.529661 -0.697453 -0.20429   8.44568 7.80587 8.06375 0.0170341 0.407706 0.0107601 0.0158382 0.406796 0.0114964
1848 0.556752 -0.731252 -0.192074   8.45076 7.80224 8.06329 0.0168378 0.413069 0.0106137 0.0155382 0.412117 0.011415
1849 0.584627 -0.764035 -0.178633   8.45617 7.79837 8.0628 0.016635 0.418782 0.010462 0.0152287 0.417789 0.0113302
1850 0.613138 -0.79573 -0.164038   8.46192 7.79425 8.06228 0.0164233 0.424858 0.010304 0.0149081 0.423824 0.0112405
1851 0.642102 -0.82626 -0.148389   8.46802 7.78989 8.06173 0.0162002 0.431308 0.0101384 0.0145746 0.430235 0.0111442
1852 0.671286 -0.855549 -0.131813   8.47448 7.78525 8.06115 0.0159626 0.438145 0.00996417 0.0142264 0.437034 0.0110393
1853 0.700416 -0.883522 -0.114468   8.48133 7.78034 8.06052 0.0157074 0.445381 0.00977993 0.0138616 0.444235 0.0109239
1854 0.729157 -0.910102 -0.0965508   8.48855 7.77514 8.05986 0.0154312 0.453027 0.00958442 0.0134781 0.451849 0.0107958
1855 0.757128 -0.935215 -0.0782908   8.49618 7.76965 8.05915 0.0151301 0.461092 0.00937627 0.0130738 0.459887 0.0106524
1856 0.783883 -0.958787 -0.0599591   8.5042 7.76385 8.05838 0.0147998 0.469586 0.00915408 0.0126465 0.468358 0.0104912
1857 0.808914 -0.980745 -0.0418685   8.51263 7.75773 8.05756 0.014436 0.478516 0.00891641 0.012194 0.477271 0.0103093
1858 0.83166 -1.00102 -0.0243667   8.52146 7.75129 8.05667 0.0140336 0.487886 0.00866177 0.0117137 0.486631 0.0101038
1859 0.85149 -1.01955 -0.00784959   8.5307 7.74451 8.0557 0.0135877 0.497696 0.00838859 0.0112031 0.49644 0.0098714
1860 0.867721 -1.03626 0.00725528   8.54032 7.73738 8.05464 0.0130929 0.507945 0.00809529 0.0106595 0.506694 0.00960891
1861 0.879625 -1.05109 0.0204847   8.55031 7.7299 8.05348 0.0125437 0.518622 0.00778023 0.0100803 0.517387 0.00931296
1862 0.886429 -1.06398 0.0313475   8.56064 7.72207 8.05221 0.0119345 0.529713 0.0074418 0.0094626 0.528504 0.00898022
1863 0.887339 -1.07488 0.0393369   8.57129 7.71387 8.0508 0.01126 0.541197 0.00707837 0.00880365 0.540024 0.00860745
1864 0.881559 -1.08373 0.0439401   8.58219 7.70532 8.04923 0.0105152 0.55304 0.00668835 0.00810065 0.551915 0.00819163
1865 0.868308 -1.09049 0.0446512   8.59329 7.69641 8.04749 0.00969532 0.565201 0.00627022 0.0073509 0.564135 0.00773006
1866 0.846864 -1.09511 0.0409966   8.6045 7.68715 8.04553 0.00879678 0.577626 0.00582263 0.00655198 0.576629 0.00722057
1867 0.816593 -1.09757 0.0325512   8.61574 7.67756 8.04334 0.0078168 0.590249 0.00534443 0.00570178 0.589331 0.00666164
1868 0.776999 -1.09786 0.0189707   8.62688 7.66765 8.04088 0.00675398 0.602986 0.00483474 0.00479861 0.602158 0.00605255
1869 0.727768 -1.09598 1.37667e-05   8.6378 7.65745 8.03812 0.00560857 0.615742 0.00429305 0.00384149 0.615011 0.00539359
1870 0.66882 -1.09197 -0.0244226   8.64835 7.647 8.03501 0.00438267 0.628405 0.00371931 0.00283018 0.627778 0.00468616
1871 0.600356 -1.0859 -0.0542784   8.65835 7.63632 8.03152 0.00308052 0.640848 0.00311406 0.00176554 0.64033 0.00393294
1872 0.52292 -1.07788 -0.0892985   8.66764 7.62549 8.02761 0.00170858 0.652931 0.00247849 0.000649557 0.652524 0.00313791
1873 0.437424 -1.06811 -0.129014   8.67603 7.61455 8.02326 0.000275508 0.664505 0.00181449 -0.000514528 0.664208 0.00230636
1874 0.345186 -1.05682 -0.172729   8.68332 7.60358 8.01844 -0.00120815 0.675413 0.00112461 -0.00172231 0.675224 0.00144467
1875 0.247979 -1.04435 -0.219476   8.68935 7.59265 8.01312 -0.00273056 0.6855 0.000411819 -0.00296857 0.685415 0.000559949
1876 0.147988 -1.03084 -0.267964   8.69396 7.58187 8.00732 -0.00427942 0.694618 -0.000320686 -0.00424776 0.694629 -0.000340392
1877 0.0472554 -1.01636 -0.316958   8.69703 7.57132 8.00105 -0.00584328 0.702637 -0.00107007 -0.00555496 0.702735 -0.00124943
1878 -0.0516982 -1.00186 -0.365222   8.6985 7.56111 7.99434 -0.00741304 0.709452 -0.00183446 -0.00688706 0.709627 -0.00216156
1879 -0.1459 -0.987989 -0.411108   8.69835 7.55134 7.98726 -0.00898368 0.714995 -0.00261369 -0.00824412 0.715235 -0.00307347
1880 -0.232527 -0.975227 -0.453001   8.69663 7.54211 7.97989 -0.0105558 0.719241 -0.00341009 -0.00963077 0.719533 -0.00398496
1881 -0.308924 -0.96412 -0.489397   8.69348 7.5335 7.97232 -0.0121364 0.722212 -0.00422891 -0.0110571 0.722545 -0.00489947
1882 -0.372683 -0.955244 -0.518942   8.6891 7.5256 7.96467 -0.0137398 0.723981 -0.00507861 -0.012539 0.724343 -0.0058243
1883 -0.421752 -0.949174 -0.540492   8.68373 7.51847 7.95706 -0.0153863 0.724668 -0.00597055 -0.0140981 0.725046 -0.00677017
1884 -0.454524 -0.946472 -0.55317   8.67769 7.51214 7.94963 -0.0171007 0.724428 -0.00691812 -0.0157595 0.724812 -0.00775022
1885 -0.46991 -0.94768 -0.556406   8.67128 7.50665 7.9425 -0.0189097 0.723443 -0.00793538 -0.0175501 0.723823 -0.00877846
1886 -0.467376 -0.953322 -0.549959   8.66482 7.502 7.93579 -0.0208385 0.721908 -0.00903545 -0.0194952 0.722274 -0.00986796
1887 -0.446973 -0.963903 -0.533945   8.65864 7.49819 7.9296 -0.0229073 0.720014 -0.0102286 -0.0216151 0.720359 -0.0110289
1888 -0.409325 -0.979906 -0.508822   8.65298 7.49521 7.92402 -0.0251283 0.717939 -0.0115204 -0.0239221 0.718253 -0.0122671
1889 -0.355605 -1.0018 -0.47538   8.64807 7.49304 7.91912 -0.0275034 0.715833 -0.0129107 -0.0264177 0.71611 -0.0135823
1890 -0.287495 -1.03003 -0.434716   8.64406 7.49166 7.91495 -0.0300226 0.713816 -0.0143924 -0.0290913 0.714049 -0.0149681
1891 -0.207125 -1.065 -0.388192   8.64107 7.49104 7.91154 -0.0326646 0.711973 -0.0159512 -0.0319197 0.712155 -0.0164113
1892 -0.116983 -1.1071 -0.337381   8.63915 7.49115 7.90892 -0.0353979 0.710362 -0.0175673 -0.0348681 0.710489 -0.0178944
1893 -0.0198279 -1.15666 -0.284006   8.63828 7.49197 7.90708 -0.0381831 0.709001 -0.0192148 -0.0378927 0.70907 -0.0193939
1894 0.0812792 -1.21401 -0.229982   8.63844 7.49346 7.90599 -0.0409763 0.707892 -0.0208651 -0.0409434 0.7079 -0.0208854
1895 0.183324 -1.27882 -0.17703   8.63954 7.49559 7.90564 -0.0437324 0.707013 -0.0224885 -0.0439681 0.706959 -0.0223434
1896 0.283801 -1.35153 -0.126744   8.64149 7.49832 7.90599 -0.046409 0.706326 -0.0240566 -0.0469166 0.706213 -0.0237443
1897 0.379804 -1.43209 -0.0808518   8.64417 7.50163 7.90698 -0.0489688 0.705782 -0.0255438 -0.0497435 0.705612 -0.0250676
1898 0.468934 -1.52035 -0.0407414   8.64745 7.50548 7.90856 -0.051382 0.705319 -0.0269298 -0.0524117 0.705096 -0.0262973
1899 0.549192 -1.61606 -0.00754399   8.65118 7.50982 7.91067 -0.0536277 0.704868 -0.0281994 -0.054893 0.704598 -0.0274229
1900 0.619002 -1.71892 0.0178834   8.65521 7.51463 7.91323 -0.0556942 0.704356 -0.0293442 -0.0571697 0.704045 -0.0284394
1901 0.677243 -1.8285 0.0349797   8.6594 7.51987 7.91618 -0.0575786 0.703707 -0.0303612 -0.0592337 0.703363 -0.0293471
1902 0.723264 -1.9443 0.043487   8.66358 7.52549 7.91943 -0.059286 0.702848 -0.0312532 -0.0610861 0.702478 -0.0301513
1903 0.75685 -2.0657 0.0434341   8.66764 7.53146 7.92292 -0.0608278 0.701713 -0.0320276 -0.0627353 0.701326 -0.0308608
1904 0.778195 -2.19194 0.0351147   8.67143 7.53773 7.92658 -0.0622193 0.700246 -0.0326946 -0.0641955 0.699849 -0.0314869
1905 0.787854 -2.32216 0.0190613   8.67486 7.54424 7.93032 -0.0634782 0.698406 -0.0332664 -0.065484 0.698007 -0.0320416
1906 0.786676 -2.45538 -0.00399893   8.67784 7.55095 7.9341 -0.0646219 0.696165 -0.0337559 -0.0666198 0.695772 -0.0325369
1907 0.775742 -2.59054 -0.0331876   8.6803 7.55781 7.93785 -0.0656664 0.693514 -0.0341753 -0.0676216 0.693132 -0.0329833
1908 0.756292 -2.72648 -0.0675218   8.68222 7.56475 7.94152 -0.066625 0.690456 -0.0345357 -0.068507 0.690091 -0.0333892
1909 0.730394 -2.86359 -0.105817   8.68356 7.57174 7.94509 -0.0675084 0.687011 -0.0348467 -0.0692917 0.686668 -0.0337612
1910 0.698054 -2.9975 -0.147235   8.68435 7.57873 7.94851 -0.0683247 0.683209 -0.0351167 -0.0699894 0.682891 -0.0341041
1911 0.661239 -3.12864 -0.190674   8.68459 7.58567 7.95177 -0.06908 0.679088 -0.0353523 -0.0706121 0.678798 -0.0344211
1912 0.621223 -3.25592 -0.235173   8.68433 7.59252 7.95485 -0.0697786 0.674693 -0.0355592 -0.07117 0.674432 -0.0347143
1913 0.579165 -3.37838 -0.279865   8.6836 7.59926 7.95774 -0.0704245 0.670071 -0.0357424 -0.0716719 0.669838 -0.0349853
1914 0.536092 -3.49517 -0.323987   8.68245 7.60586 7.96045 -0.0710209 0.66527 -0.0359057 -0.0721257 0.665065 -0.0352358
1915 0.492885 -3.6056 -0.366898   8.68094 7.61229 7.96298 -0.0715714 0.660337 -0.0360532 -0.0725385 0.660159 -0.0354672
1916 0.449294 -3.70843 -0.408543   8.67912 7.61853 7.96531 -0.0720797 0.655319 -0.0361883 -0.0729167 0.655165 -0.0356814
1917 0.407918 -3.80478 -0.447577   8.67703 7.62456 7.96748 -0.0725504 0.650257 -0.0363142 -0.0732666 0.650127 -0.0358808
1918 0.368155 -3.89357 -0.484184   8.67474 7.63037 7.96947 -0.0729882 0.645192 -0.0364342 -0.0735939 0.645082 -0.036068
1919 0.330296 -3.97466 -0.518186   8.67229 7.63595 7.9713 -0.0733982 0.640159 -0.0365515 -0.0739041 0.640068 -0.0362457
1920 0.294519 -4.04808 -0.549493   8.66972 7.64128 7.97298 -0.0737857 0.635191 -0.0366689 -0.0742025 0.635116 -0.0364172
1921 0.260907 -4.1139 -0.578093   8.66709 7.64637 7.9745 -0.0741564 0.630317 -0.0367892 -0.0744939 0.630257 -0.0365856
1922 0.229459 -4.17232 -0.604032   8.66442 7.65119 7.9759 -0.0745156 0.625564 -0.0369151 -0.074783 0.625516 -0.0367539
1923 0.200113 -4.22357 -0.627406   8.66174 7.65576 7.97716 -0.0748684 0.620953 -0.0370488 -0.0750738 0.620916 -0.036925
1924 0.172755 -4.26794 -0.648347   8.65911 7.66006 7.9783 -0.0752195 0.616505 -0.0371925 -0.0753701 0.616478 -0.0371019
1925 0.147231 -4.30572 -0.667012   8.65653 7.66409 7.97932 -0.0755737 0.612238 -0.037348 -0.0756753 0.61222 -0.0372869
1926 0.123362 -4.33722 -0.683574   8.65404 7.66786 7.98023 -0.0759351 0.608168 -0.037517 -0.0759925 0.608158 -0.0374826
1927 0.100942 -4.36275 -0.698219   8.65166 7.67136 7.98104 -0.0763075 0.604306 -0.0377009 -0.0763242 0.604303 -0.0376909
1928 0.0797606 -4.3826 -0.711131   8.64941 7.67459 7.98176 -0.0766943 0.600666 -0.0379011 -0.0766731 0.600669 -0.0379138
1929 0.0595929 -4.39703 -0.722498   8.6473 7.67755 7.98238 -0.0770988 0.597256 -0.0381185 -0.0770412 0.597266 -0.038153
1930 0.0402123 -4.40628 -0.732502   8.64537 7.68025 7.98292 -0.0775238 0.594087 -0.0383542 -0.0774305 0.594103 -0.0384102
1931 0.0213911 -4.41054 -0.74132   8.64361 7.68268 7.98337 -0.0779722 0.591164 -0.0386092 -0.0778426 0.591186 -0.0386869
1932 0.00290058 -4.40998 -0.74912   8.64204 7.68484 7.98375 -0.0784464 0.588495 -0.0388843 -0.0782794 0.588524 -0.0389843
1933 -0.0154881 -4.40471 -0.756063   8.64068 7.68675 7.98405 -0.0789488 0.586085 -0.0391801 -0.078742 0.586121 -0.0393039
1934 -0.0340018 -4.39481 -0.7623   8.63953 7.68839 7.98428 -0.0794817 0.58394 -0.0394975 -0.079232 0.583982 -0.0396469
1935 -0.0528641 -4.38032 -0.767974   8.63861 7.68977 7.98444 -0.0800474 0.582063 -0.039837 -0.0797506 0.582113 -0.0400146
1936 -0.072298 -4.36121 -0.77322   8.63791 7.69088 7.98453 -0.0806479 0.580458 -0.0401995 -0.0802988 0.580516 -0.0404081
1937 -0.0925266 -4.33746 -0.778163   8.63746 7.69174 7.98456 -0.0812854 0.579127 -0.0405853 -0.0808779 0.579195 -0.0408288
1938 -0.113764 -4.30896 -0.782921   8.63725 7.69234 7.98453 -0.081962 0.578073 -0.0409953 -0.0814888 0.578151 -0.0412778
1939 -0.136225 -4.27562 -0.787605   8.63729 7.69268 7.98444 -0.0826798 0.577299 -0.04143 -0.0821325 0.577389 -0.0417565
1940 -0.160117 -4.23728 -0.792315   8.63759 7.69277 7.98428 -0.0834408 0.576805 -0.0418899 -0.08281 0.576909 -0.042266
1941 -0.185634 -4.19378 -0.797146   8.63815 7.69259 7.98407 -0.0842472 0.576593 -0.0423756 -0.0835222 0.576712 -0.0428076
1942 -0.21296 -4.14496 -0.802179   8.63897 7.69216 7.9838 -0.0851008 0.576664 -0.0428877 -0.0842699 0.5768 -0.0433825
1943 -0.242261 -4.09061 -0.807487   8.64005 7.69147 7.98348 -0.0860039 0.577018 -0.0434265 -0.085054 0.577172 -0.0439919
1944 -0.273673 -4.03058 -0.813126   8.64141 7.69052 7.9831 -0.086958 0.577654 -0.0439926 -0.0858751 0.577828 -0.0446367
1945 -0.307306 -3.9647 -0.81914   8.64303 7.68932 7.98266 -0.0879648 0.578571 -0.0445864 -0.0867341 0.578768 -0.045318
1946 -0.343222 -3.89284 -0.825549   8.64492 7.68786 7.98216 -0.0890256 0.579766 -0.0452083 -0.0876315 0.579989 -0.0460364
1947 -0.381433 -3.8149 -0.832351   8.64708 7.68615 7.98161 -0.0901413 0.581238 -0.0458584 -0.088568 0.581488 -0.0467924
1948 -0.421888 -3.73084 -0.839513   8.6495 7.68419 7.981 -0.0913122 0.582982 -0.0465371 -0.089544 0.583262 -0.0475861
1949 -0.464455 -3.64069 -0.84697   8.65217 7.68198 7.98033 -0.0925379 0.584992 -0.0472445 -0.0905599 0.585303 -0.0484171
1950 -0.508913 -3.54455 -0.854615   8.65509 7.67952 7.9796 -0.0938175 0.587261 -0.0479807 -0.0916163 0.587605 -0.0492848
1951 -0.554937 -3.4426 -0.862292   8.65825 7.67682 7.97881 -0.0951487 0.58978 -0.0487457 -0.0927132 0.590158 -0.0501877
1952 -0.602985 -3.33622 -0.870492   8.66163 7.67389 7.97796 -0.0965284 0.592538 -0.0495396 -0.0938509 0.59295 -0.0511237
1953 -0.650653 -3.22375 -0.877547   8.66522 7.67073 7.97704 -0.0979522 0.59552 -0.0503621 -0.0950297 0.595967 -0.05209
1954 -0.698165 -3.10661 -0.883821   8.669 7.66736 7.97606 -0.0994148 0.59871 -0.0512131 -0.0962496 0.59919 -0.0530832
1955 -0.744691 -2.98537 -0.888921   8.67294 7.66378 7.97501 -0.10091 0.602089 -0.0520925 -0.0975109 0.602601 -0.0540991
1956 -0.789261 -2.86069 -0.892385   8.67702 7.66001 7.9739 -0.10243 0.605635 -0.0530001 -0.0988143 0.606174 -0.0551332
1957 -0.830182 -2.73165 -0.893094   8.68121 7.65607 7.97273 -0.103968 0.609323 -0.0539362 -0.100161 0.609885 -0.0561807
1958 -0.867536 -2.60225 -0.891703   8.68549 7.65197 7.97148 -0.105518 0.613125 -0.0549009 -0.101552 0.613705 -0.0572368
1959 -0.89935 -2.47173 -0.88695   8.68981 7.64774 7.97018 -0.107072 0.617011 -0.0558951 -0.10299 0.617602 -0.0582974
1960 -0.924272 -2.34093 -0.878173   8.69414 7.64341 7.96881 -0.108627 0.620951 -0.0569199 -0.10448 0.621544 -0.0593588
1961 -0.940919 -2.21064 -0.864688   8.69846 7.639 7.96738 -0.110181 0.624911 -0.0579769 -0.106025 0.625497 -0.0604188
1962 -0.947937 -2.08163 -0.845825   8.70273 7.63455 7.9659 -0.111734 0.628858 -0.0590678 -0.107631 0.629428 -0.0614763
1963 -0.944035 -1.95463 -0.820939   8.70692 7.63009 7.96437 -0.113288 0.632758 -0.0601948 -0.109303 0.633303 -0.0625316
1964 -0.928051 -1.83026 -0.789452   8.71101 7.62565 7.96281 -0.11485 0.63658 -0.06136 -0.111049 0.63709 -0.0635869
1965 -0.899007 -1.7091 -0.750881   8.71497 7.62126 7.96121 -0.116427 0.64029 -0.0625652 -0.112873 0.640757 -0.0646452
1966 -0.85618 -1.59161 -0.704879   8.71878 7.61698 7.95958 -0.118029 0.643857 -0.0638115 -0.11478 0.644275 -0.0657107
1967 -0.799161 -1.47816 -0.65127   8.72241 7.61282 7.95794 -0.119667 0.647252 -0.0650991 -0.116774 0.647613 -0.066788
1968 -0.727926 -1.36904 -0.590087   8.72584 7.60882 7.95629 -0.12135 0.650443 -0.0664264 -0.118854 0.650745 -0.0678818
1969 -0.642886 -1.26444 -0.521604   8.72904 7.60503 7.95465 -0.123088 0.6534 -0.06779 -0.121017 0.653641 -0.0689959
1970 -0.544933 -1.16446 -0.446361   8.73201 7.60147 7.95303 -0.124888 0.656094 -0.0691845 -0.123256 0.656275 -0.070133
1971 -0.435468 -1.06911 -0.365178   8.73472 7.59817 7.95143 -0.126755 0.658494 -0.0706019 -0.125561 0.65862 -0.0712945
1972 -0.316395 -0.978315 -0.279156   8.73713 7.59519 7.94988 -0.128689 0.660572 -0.0720324 -0.127916 0.660647 -0.0724796
1973 -0.19011 -0.891939 -0.189661   8.73925 7.59255 7.94839 -0.130688 0.662299 -0.0734642 -0.130305 0.662333 -0.0736858
1974 -0.0596294 -0.809747 -0.0983981   8.74105 7.59029 7.94698 -0.132748 0.663653 -0.0748843 -0.132706 0.663656 -0.0749082
1975 0.0720984 -0.730515 -0.00694919   8.74254 7.58846 7.94568 -0.134857 0.664614 -0.0762787 -0.135099 0.664598 -0.0761398
1976 0.20215 -0.654632 0.0830029   8.7437 7.58708 7.9445 -0.137002 0.665171 -0.0776338 -0.13746 0.665148 -0.077372
1977 0.326756 -0.58141 0.169398   8.74457 7.58618 7.94348 -0.139168 0.665319 -0.0789367 -0.139769 0.665302 -0.0785947
1978 0.442639 -0.510029 0.25048   8.74515 7.5858 7.94265 -0.141337 0.66506 -0.0801765 -0.142009 0.665061 -0.0797976
1979 0.546753 -0.439695 0.324633   8.74549 7.58595 7.94202 -0.143493 0.664404 -0.0813451 -0.144164 0.664433 -0.0809705
1980 0.636392 -0.369576 0.390454   8.7456 7.58665 7.94161 -0.14562 0.663362 -0.082437 -0.146226 0.663428 -0.0821042
1981 0.7093 -0.298814 0.446811   8.74552 7.5879 7.94146 -0.147703 0.661945 -0.0834496 -0.148188 0.662055 -0.0831904
1982 0.763736 -0.22655 0.492872   8.74525 7.58971 7.94155 -0.149729 0.660162 -0.0843824 -0.15005 0.66032 -0.0842219
1983 0.798531 -0.151949 0.528134   8.7448 7.59207 7.9419 -0.151685 0.658018 -0.0852359 -0.151812 0.658226 -0.0851918
1984 0.813091 -0.0742228 0.552421   8.74414 7.59497 7.94249 -0.153559 0.655509 -0.086011 -0.153473 0.655765 -0.0860929
1985 0.807411 0.00733985 0.565882   8.74325 7.5984 7.94331 -0.155335 0.652628 -0.0867081 -0.155033 0.652927 -0.0869171
1986 0.782056 0.0933493 0.568974   8.74208 7.60233 7.94434 -0.156994 0.649363 -0.0873262 -0.156487 0.649699 -0.087655
1987 0.738129 0.184288 0.562439   8.74057 7.60673 7.94554 -0.158516 0.645703 -0.0878627 -0.157829 0.646064 -0.0882955
1988 0.677232 0.280486 0.547271   8.73867 7.61156 7.94689 -0.159874 0.641638 -0.0883138 -0.159048 0.642012 -0.0888266
1989 0.601405 0.3821 0.524682   8.73633 7.61679 7.94835 -0.161045 0.637168 -0.0886746 -0.160131 0.637539 -0.0892362
1990 0.51306 0.489099 0.496053   8.73351 7.62234 7.94988 -0.162004 0.6323 -0.0889406 -0.161065 0.632652 -0.0895134
1991 0.414877 0.601266 0.46288   8.73018 7.62818 7.95146 -0.162732 0.627054 -0.0891083 -0.161839 0.627368 -0.0896504
1992 0.309702 0.718212 0.426716   8.72635 7.63422 7.95305 -0.163217 0.621459 -0.0891762 -0.162444 0.621717 -0.0896433
1993 0.200443 0.839418 0.389121   8.72202 7.64042 7.95462 -0.163455 0.615556 -0.0891449 -0.162877 0.615741 -0.0894928
1994 0.0900334 0.964279 0.351657   8.71724 7.64671 7.95616 -0.163452 0.609391 -0.0890172 -0.16314 0.609488 -0.0892043
1995 -0.0185787 1.09171 0.315759   8.71205 7.65304 7.95765 -0.163219 0.603016 -0.0887981 -0.163236 0.60301 -0.0887875
1996 -0.123289 1.22044 0.282316   8.7065 7.65936 7.95908 -0.162777 0.596481 -0.0884939 -0.163176 0.596364 -0.0882554
1997 -0.222204 1.35 0.252348   8.70066 7.66564 7.96043 -0.162152 0.589838 -0.0881124 -0.162972 0.589604 -0.0876236
1998 -0.31348 1.47962 0.226751   8.69459 7.67183 7.96171 -0.161371 0.583134 -0.0876618 -0.162636 0.582781 -0.086909
1999 -0.395756 1.60842 0.206105   8.68835 7.67792 7.96291 -0.160465 0.576415 -0.0871507 -0.162185 0.575943 -0.0861289
2000 -0.468113 1.7356 0.190756   8.682 7.68388 7.96403 -0.159463 0.569718 -0.0865874 -0.161632 0.569132 -0.0853001
2001 -0.530029 1.86048 0.180846   8.67558 7.68969 7.96507 -0.158393 0.563079 -0.0859803 -0.160995 0.562387 -0.0844386
2002 -0.581329 1.98244 0.176338   8.66915 7.69535 7.96603 -0.157281 0.556529 -0.0853374 -0.160286 0.55574 -0.0835589
2003 -0.622145 2.101 0.177042   8.66275 7.70083 7.96691 -0.15615 0.550095 -0.0846668 -0.159522 0.549221 -0.0826739
2004 -0.652867 2.21575 0.182642   8.65642 7.70615 7.96773 -0.155021 0.543801 -0.0839763 -0.158715 0.542854 -0.0817952
2005 -0.674083 2.32638 0.192723   8.65019 7.71128 7.96847 -0.153911 0.537667 -0.0832733 -0.157879 0.53666 -0.0809324
2006 -0.686536 2.43265 0.206805   8.6441 7.71622 7.96914 -0.152834 0.531713 -0.082565 -0.157028 0.530659 -0.0800938
2007 -0.69107 2.5344 0.224364   8.63817 7.72097 7.96974 -0.151803 0.525955 -0.0818586 -0.156173 0.524866 -0.0792862
2008 -0.688596 2.63151 0.244849   8.63242 7.72553 7.97028 -0.150828 0.520406 -0.0811608 -0.155326 0.519296 -0.0785152
2009 -0.680042 2.72393 0.267712   8.62689 7.72988 7.97076 -0.149916 0.515082 -0.0804783 -0.154499 0.513959 -0.0777854
2010 -0.666341 2.81164 0.292415   8.62158 7.73403 7.97118 -0.149075 0.509992 -0.0798171 -0.153702 0.508867 -0.0771007
2011 -0.648393 2.89466 0.318442   8.61652 7.73798 7.97154 -0.148309 0.505147 -0.079183 -0.152944 0.504028 -0.076464
2012 -0.627053 2.97304 0.345315   8.61171 7.74171 7.97185 -0.147621 0.500555 -0.0785813 -0.152234 0.499449 -0.0758774
2013 -0.603119 3.04685 0.372593   8.60718 7.74524 7.97211 -0.147016 0.496222 -0.0780167 -0.151581 0.495134 -0.0753429
2014 -0.57732 3.11617 0.399877   8.60292 7.74855 7.97231 -0.146495 0.492154 -0.0774934 -0.150992 0.49109 -0.0748617
2015 -0.550315 3.1811 0.426816   8.59896 7.75166 7.97247 -0.14606 0.488356 -0.0770153 -0.150473 0.487317 -0.0744348
2016 -0.522692 3.24175 0.453101   8.59529 7.75455 7.97257 -0.145712 0.484829 -0.0765855 -0.150029 0.483819 -0.074063
2017 -0.494963 3.29825 0.478468   8.59193 7.75722 7.97263 -0.145453 0.481577 -0.0762071 -0.149666 0.480597 -0.0737471
2018 -0.467577 3.35073 0.502692   8.58886 7.75969 7.97263 -0.145283 0.478601 -0.0758824 -0.149388 0.477651 -0.0734874
2019 -0.440914 3.39932 0.52559   8.58611 7.76194 7.97259 -0.145204 0.4759 -0.0756136 -0.149199 0.474981 -0.0732844
2020 -0.415299 3.44414 0.547008   8.58366 7.76398 7.9725 -0.145217 0.473476 -0.0754026 -0.149103 0.472586 -0.0731385
2021 -0.391003 3.48533 0.566825   8.58152 7.76581 7.97236 -0.145323 0.471328 -0.0752509 -0.149103 0.470466 -0.0730501
2022 -0.368251 3.52303 0.584945   8.5797 7.76744 7.97218 -0.145522 0.469454 -0.0751597 -0.1492 0.468619 -0.0730193
2023 -0.347229 3.55735 0.601293   8.57818 7.76885 7.97194 -0.145815 0.467854 -0.0751303 -0.149398 0.467045 -0.0730468
2024 -0.328087 3.58842 0.615815   8.57697 7.77006 7.97166 -0.146204 0.466527 -0.0751635 -0.149699 0.465741 -0.0731326
2025 -0.310947 3.61634 0.628468   8.57607 7.77106 7.97132 -0.14669 0.465471 -0.0752602 -0.150105 0.464707 -0.0732772
2026 -0.295908 3.64122 0.639222   8.57547 7.77186 7.97093 -0.147273 0.464685 -0.0754213 -0.150617 0.46394 -0.0734811
2027 -0.283049 3.66315 0.648055   8.57519 7.77245 7.97049 -0.147956 0.464168 -0.0756477 -0.151238 0.463441 -0.0737449
2028 -0.272434 3.6822 0.654953   8.57521 7.77284 7.97 -0.14874 0.46392 -0.0759399 -0.151969 0.463207 -0.0740689
2029 -0.264113 3.69843 0.659903   8.57553 7.77303 7.96945 -0.149626 0.463938 -0.0762988 -0.152812 0.463238 -0.074454
2030 -0.258127 3.71191 0.662896   8.57616 7.77302 7.96885 -0.150617 0.464223 -0.0767252 -0.15377 0.463533 -0.0749007
2031 -0.254509 3.72265 0.663924   8.5771 7.7728 7.96818 -0.151713 0.464773 -0.0772199 -0.154843 0.464091 -0.0754098
2032 -0.253286 3.73069 0.662979   8.57834 7.77238 7.96746 -0.152917 0.465589 -0.0777839 -0.156035 0.464912 -0.0759821
2033 -0.254475 3.73602 0.660057   8.57988 7.77175 7.96668 -0.154231 0.466669 -0.0784179 -0.157347 0.465996 -0.0766186
2034 -0.258086 3.73863 0.655152   8.58173 7.77093 7.96584 -0.155657 0.468015 -0.079123 -0.15878 0.467343 -0.0773202
2035 -0.264125 3.73848 0.648256   8.58388 7.76989 7.96493 -0.157196 0.469625 -0.0799002 -0.160339 0.468952 -0.0780878
2036 -0.272583 3.73554 0.639372   8.58633 7.76865 7.96395 -0.158852 0.4715 -0.0807504 -0.162023 0.470823 -0.0789225
2037 -0.283439 3.72974 0.6285   8.58909 7.7672 7.9629 -0.160626 0.473639 -0.0816746 -0.163837 0.472957 -0.0798255
2038 -0.296654 3.721 0.61565   8.59214 7.76555 7.96178 -0.162521 0.476042 -0.0826738 -0.165781 0.475353 -0.0807976
2039 -0.312168 3.70923 0.600843   8.5955 7.76368 7.96059 -0.164539 0.47871 -0.0837489 -0.167858 0.478011 -0.0818401
2040 -0.329896 3.69432 0.584108   8.59916 7.7616 7.95932 -0.166681 0.481641 -0.0849007 -0.170069 0.480931 -0.082954
2041 -0.349717 3.67615 0.565495   8.60311 7.7593 7.95797 -0.168951 0.484833 -0.0861299 -0.172416 0.484111 -0.0841403
2042 -0.371469 3.65458 0.545073   8.60735 7.75678 7.95653 -0.17135 0.488286 -0.0874369 -0.1749 0.48755 -0.0854
