1160  -0.00693342  -0.102392  -0.0117244  -0.000677255  0.0126605  0.00219975  -0.0277963  0.0964587  -0.153877  -0.178813  0.293288  
1200  -0.0110689  -0.0771535  0.00165075  -0.015216  -0.0062653  -0.011412  -0.0410524  0.127876  -0.144715  -0.229215  0.219441  
1240  -0.00616763  -0.133059  -0.00877253  -0.00223026  0.0280444  -0.00899505  -0.00958308  0.16675  -0.131999  -0.16896  0.229904  
1280  -0.0087254  -0.155259  -0.0416216  0.00947767  0.062699  -0.00480072  0.00628032  0.159219  -0.10616  -0.0435979  0.21194  
1320  -0.0138538  -0.151837  -0.0378564  -0.000584788  0.00827712  -0.0110482  0.0318486  0.0862985  -0.0672676  -0.0488572  0.220415  
1360  -0.0153557  -0.132182  -0.0234712  -0.00859779  0.00984983  -0.0187315  0.0114307  0.0529428  -0.0557055  0.00148266  0.201342  
1400  -0.00479318  -0.108685  0.00286219  -0.0053073  0.0419911  -0.022337  0.00954653  0.109291  -0.0629317  0.0378563  0.224924  
1440  -0.0076838  -0.123331  -0.0338812  0.00177579  0.032614  -0.0102187  0.0150938  0.13988  -0.0761332  0.00758369  0.296433  
1480  -0.00190416  -0.142461  -0.0286315  0.00681951  -3.29847e-05  -0.000671913  0.0452682  0.0252863  -0.0224613  0.0304728  0.288505  
1520  -0.0025658  -0.134259  -0.0120233  -0.00038857  0.0127228  -0.0112228  0.0286531  -0.122627  -0.0155495  -0.0735896  0.216565  
1560  -0.0101448  -0.177172  -0.0118291  -0.0057323  0.000950021  -0.0133085  0.0174449  -0.0258991  -0.0216389  -0.0492728  0.216633  
1600  -0.0045947  -0.159826  -0.0240592  0.00390298  0.0042791  -0.00214548  0.0281281  0.120337  -0.0478939  0.0436973  0.274341  
1640  -0.00963721  -0.118996  -0.0325602  -0.0085527  -0.00534089  -0.0137443  0.00890714  0.0103801  -0.0872649  0.0904475  0.249383  
1680  -0.00954862  -0.164183  -0.0061758  -0.013148  -0.00526405  -0.0126987  -0.0240767  0.00429561  -0.129153  0.0397608  0.182928  
1720  -0.00668962  -0.184179  -0.016877  -0.00230306  0.0331433  -0.0134111  0.00208384  0.0781631  -0.136725  0.192225  0.247459  
1760  -0.00793814  -0.146802  -0.0446964  0.00503866  0.0633451  -0.0203478  0.0412605  0.0749204  0.0197378  0.213925  0.249347  
1800  0.000943028  -0.110912  -0.024897  0.00814763  0.0232754  -0.000461273  0.0257903  0.0341793  0.0280612  0.128875  0.238523  
1840  -0.00440291  -0.12844  -0.0215172  -0.0034596  -0.0142299  -0.00726153  0.0244679  0.0273963  -0.0796877  0.163515  0.241726  
1880  0.000824003  -0.132961  -0.0293777  0.013308  0.0385522  0.00108051  0.0340306  0.0603169  -0.0257716  0.264874  0.278473  
1920  0.00256342  -0.166288  -0.0191568  0.0153226  0.0598251  0.00120576  0.0215268  0.103156  -0.0129985  0.251353  0.270838  
1960  -0.0111029  -0.13173  -0.0297094  -0.0065399  -0.00230671  -0.0134458  0.0167306  0.0407481  -0.0367817  0.154948  0.213931  
2000  -0.00985643  -0.0955285  -0.0511506  -0.000253277  0.00214075  -0.00312401  0.00868814  0.0392338  -0.0168034  0.241005  0.162494  
2040  -0.00292967  -0.123439  -0.0348357  0.00959056  0.032062  0.000697577  0.019918  0.132011  -0.0178691  0.280741  0.225641  
2080  -0.0104013  -0.145241  -0.0131174  -0.00650914  0.0491881  -0.0279594  0.0166759  -0.0183587  0.0474689  0.296502  0.282184  
2120  -0.0135087  -0.136794  -0.0366321  -0.00577534  0.0178449  -0.0170411  0.0129  0.0128519  0.0651182  0.259597  0.127516  
2160  0.000920792  -0.110079  -0.0057061  0.00312188  0.00279991  -0.00375857  0.0315445  0.0763587  0.0246329  0.170532  0.187001  
2200  -0.00368481  -0.12373  0.00551889  -0.00774442  0.0207434  -0.018823  0.0045517  0.0831963  0.015758  0.198868  0.247214  
2240  -0.0169998  -0.128533  -0.0411268  -0.00681483  0.0611199  -0.0273496  -0.00148248  0.0467469  0.0460258  0.153709  0.301255  
2280  -0.0107054  -0.109981  -0.0365213  0.00193505  0.0130763  -0.00347639  0.0111417  -0.0770863  0.0480931  0.183817  0.204407  
2320  0.00558996  -0.0598397  -0.000113534  0.00351553  0.00805591  -0.0020104  0.0208054  0.0869819  0.0246764  0.265276  0.111475  
2360  0.0104497  -0.0152952  0.0387637  -0.00525235  0.00680352  -0.0180197  0.0328885  0.0773096  0.0181488  0.273798  0.316711  
2400  0.00677119  -0.0794979  0.0474665  -0.00683865  0.0230686  -0.0128767  -0.0167304  0.0236482  -0.0189076  0.184839  0.23208  
2440  -0.00558271  -0.129429  0.00894986  -0.00852198  0.0335326  -0.0166635  -0.0238542  0.0068896  -0.0324177  0.138042  0.174112  
2480  -0.0143777  -0.121705  -0.0153809  -0.0144252  0.0265537  -0.0186902  -0.0443206  0.00889319  -0.0913637  0.196306  0.252826  
2520  -0.0134259  -0.0895909  -0.0218276  -0.0172545  0.0152173  -0.0210852  -0.0391045  0.0596436  -0.137172  0.270866  0.279327  
2560  0.00494812  0.0144537  -0.0105692  0.000270244  0.0427525  -0.00615057  -0.0225706  0.088122  -0.0615282  0.307888  0.212067  
2600  -0.000494928  -0.0852128  -0.00763473  -0.00261195  0.0481235  -0.0108213  -0.027684  0.0447171  0.013998  0.20609  0.0854883  
2640  -0.00793718  -0.130937  -0.00862995  -0.00993614  0.0293905  -0.019305  -0.0171169  -0.0165647  -0.015231  0.145933  0.277746  
2680  -0.0142494  -0.0974703  -0.0177289  -0.0193203  0.0183924  -0.0296138  -0.0208691  -0.0329319  -0.130495  0.211737  0.192634  
2720  -0.00628764  -0.111138  -0.0156543  -0.00421252  0.0499407  -0.0146395  -0.0241871  0.0203169  -0.0866976  0.296668  0.176362  
2760  -0.00493242  -0.114139  -0.00993242  -0.00319982  0.0420809  -0.0177512  0.0038782  0.0155825  0.00783094  0.292875  0.197015  
2800  -0.0091426  -0.122468  -0.0126996  -0.00759035  0.0487555  -0.0198866  -0.0224741  0.0908718  -0.0279176  0.212425  0.161664  
2840  -0.00938138  -0.117843  -0.01442  -0.0053404  0.00966396  -0.00892131  -0.00805407  0.034936  -0.0692341  0.189482  0.293147  
2880  -0.0138614  -0.102174  -0.0232387  -0.0110861  0.0270135  -0.0218985  -0.0109658  0.0590367  -0.0587  0.208157  0.0467962  
2920  -0.0140335  -0.0804767  -0.0311435  -0.00810542  0.0299947  -0.0232458  0.00965932  -0.00827817  -0.000427894  0.299199  0.181198  
2960  -0.00313888  -0.113483  -0.0349651  0.00841068  0.0289114  -0.00447153  0.0372758  0.0853287  0.0425402  0.286405  0.234186  
3000  -0.00711648  -0.106199  -0.019484  0.0012051  0.0648838  -0.0180112  0.00607316  0.0480667  -0.0203109  0.211993  0.224232  
3040  -0.0050339  -0.0320222  -0.00557015  -0.0111686  -0.00174739  -0.018585  0.00819699  -0.0895912  -0.0510968  0.218191  0.249214  
3080  0.00287027  -0.0312587  -0.00261763  0.0021012  0.00794912  -0.00170033  0.0108521  -0.0710375  -0.0261667  0.239136  -0.0196572  
3120  0.00583193  -0.0606395  -0.0104507  0.0164045  0.0617126  -0.00275827  0.0422509  0.0856915  0.0130243  0.24315  0.256236  
3160  0.00347  -0.0502703  0.00068222  0.00352135  0.0519391  -0.0183208  0.0367037  0.0380623  0.0306641  0.246014  0.18839  
3200  0.00609658  -0.00474113  0.00647321  -0.000362298  0.0143275  -0.0105973  0.0244154  0.0115563  0.0125217  0.227811  0.0607627  
3240  0.00596702  -0.0260179  -0.00982639  0.00924294  0.0277622  -0.00214871  0.0343174  0.0671983  -0.0391925  0.25557  0.228376  
3280  0.00146943  -0.000800082  -0.0345267  0.0109498  0.0425038  -0.00972805  0.0588433  0.00469187  -0.000654794  0.249161  0.199472  
3320  -0.00923948  0.0248078  -0.0296367  -0.00773971  -0.00403097  -0.021106  0.0424744  0.0393972  0.0655529  0.244416  0.290793  
3360  -0.00372974  0.042826  -0.0173734  -0.00619532  0.00750767  -0.0173903  0.0236347  0.031355  0.0180003  0.219044  0.224941  
3400  -0.00124276  0.0202409  -0.0338161  0.00261199  0.0262486  -0.00578529  0.00957407  0.0536422  0.00380929  0.169674  0.203833  
3440  -0.00223083  0.00109979  -0.0396048  0.0085609  0.0326587  0.000383866  0.0140929  0.0965054  0.00819216  0.232821  0.297975  
3480  -0.0055692  0.0110692  -0.033934  -6.55045e-05  0.0137936  -0.00819501  0.0170866  0.12365  -0.0231773  0.286092  0.269557  
3520  -0.000915355  -0.0190679  -0.037261  0.00785966  0.023581  0.00534554  -3.0513e-05  0.106028  -0.0339888  0.280924  0.312624  
3560  -0.0117763  -0.0630593  -0.0400979  -0.00637819  0.00589825  -0.0177299  0.0257369  -0.0236877  0.043607  0.224711  0.298179  
3600  -0.00489904  -0.0144284  -0.0404197  0.00407584  0.0449077  -0.0144933  0.0326669  0.0179509  0.0508928  0.163751  0.318535  
3640  0.00221287  0.0695425  -0.0203989  0.000444348  0.0160119  -0.000384193  -0.0141403  -0.00630184  -0.0104978  0.162794  0.228999  
3680  -0.000230125  0.0382768  0.000292752  -0.00631981  -0.00651194  -0.00385287  -0.0161557  0.0263099  -0.0852608  0.0947425  0.295436  
3720  -0.00354063  -0.00247788  0.0207847  -0.0148614  0.00572687  -0.0126184  -0.0477618  -0.0174366  -0.0877248  0.256381  0.220062  
3760  -0.0166887  -0.0521861  -0.00800831  -0.0190377  0.0274198  -0.0262061  -0.0434172  0.055675  -0.0808691  0.230309  0.249734  
3800  -0.00362036  -0.0587583  -0.00872385  0.0025325  -0.00109586  0.00431236  -0.000537275  0.0475289  -0.0246716  0.0837906  0.319704  
3840  0.00610793  -0.0655035  0.0243816  0.00161152  -0.0081682  0.00114109  0.0148137  0.0994194  0.020516  0.148448  0.3054  
3880  -0.00392018  -0.044929  0.018688  -0.0128102  0.0369577  -0.0289535  -0.0044201  0.0712642  -0.020377  0.221598  0.190681  
3920  -0.00874022  -0.0613696  -0.00472796  -0.00593756  0.0589931  -0.0109055  -0.0606035  0.127993  -0.0605842  0.256432  0.0411008  
3960  -0.00594254  -0.0455391  -0.00806723  -0.00487097  -0.0163841  0.00327056  -0.024779  -0.00430074  -0.0990569  0.252302  0.277284  
4000  0.00616372  -0.029756  0.0307947  0.000884576  0.0127791  -0.00272245  0.00186568  0.0725817  -0.0596103  0.203842  0.313303  
4040  0.0133244  -0.0480849  0.0217194  0.0135841  0.053517  0.00455293  0.00432688  0.170534  0.0325019  0.247087  0.270244  
4080  0.00297469  -0.0600009  0.0154319  -0.00161348  0.00346602  0.0016758  -0.0208846  0.0328524  -0.0133253  0.247585  0.0626466  
4120  -0.0032484  -0.104331  0.0262331  -0.0095955  -0.00735336  -0.0146262  0.00832703  0.0291027  -0.090196  0.0358899  0.234936  
4160  -0.00678743  -0.0792031  -0.0165777  -0.00448769  0.0174809  -0.0146716  0.0116828  0.0283622  -0.101242  0.0600225  0.304992  
4200  -0.00642873  -0.0605097  -0.0212035  -0.000744331  0.0229146  -0.00812798  0.00205948  0.104849  -0.0431956  0.122695  0.278229  
4240  -0.00751088  -0.0665986  -0.00820448  -0.0080639  0.00841876  -0.019448  0.0193296  0.072877  -0.00965211  0.198686  0.315048  
4280  -0.00992255  -0.0407229  -0.034366  -0.00324919  0.0201452  -0.00674835  -0.0159769  0.0061285  -0.015957  0.29819  0.30306  
4320  -0.016395  -0.020812  -0.0390999  -0.00955389  0.0379072  -0.0243654  -0.00393138  0.0218266  -0.00449308  0.123505  0.306127  
4360  -0.0176705  -0.0539818  -0.0360247  -0.0136645  -0.00859197  -0.0240139  0.022676  -0.0145401  0.011525  0.131952  0.298201  
4400  -0.011089  -0.0683337  -0.00715883  -0.0126875  3.19799e-05  -0.0246448  0.0213849  0.0842966  0.0311214  0.16858  0.301998  
4440  0.000239504  -0.0379698  0.00574149  -0.00200782  -0.0151219  -0.00376843  0.0203017  0.0729914  0.0509333  0.19213  0.307777  
4480  -0.0153082  -0.0563188  -0.0303822  -0.012299  -0.0075997  -0.00648389  -0.0414287  0.00549503  -0.00322356  0.22366  0.241861  
4520  -0.0211564  -0.0938993  -0.0332785  -0.0127387  -0.0271639  -0.00959719  -0.00890184  0.0339674  0.018589  0.181892  0.200283  
4560  -0.0127857  -0.0328727  -0.0186172  -0.0115248  -0.0289442  -0.01017  0.00305144  0.0622317  -0.0188859  0.228506  0.259489  
4600  -0.0108283  -0.0264335  0.000977216  -0.0174769  -0.0155434  -0.0171153  -0.0211821  -0.0211607  -0.0455211  0.200423  0.26597  
4640  -0.0139697  -0.00457189  -0.0119767  -0.0178738  -0.017183  -0.0200025  -0.00999225  -0.0282022  0.0107444  0.209683  0.274979  
4680  -0.0130941  0.0312649  -0.0475229  -0.00628121  -0.0330992  -0.000908754  0.00275953  0.088753  0.0485618  0.0228918  0.202183  
4720  -0.0207011  -0.0458409  -0.0449629  -0.0125083  -0.0437899  -0.00554036  -0.00482212  -0.0125152  -0.0279742  0.0485171  0.176576  
4760  -0.0128801  -0.0293727  -0.00502687  -0.0148694  -0.0331711  -0.0152454  0.00778048  0.0885069  0.00766577  0.065683  0.150892  
4800  -0.00644742  -0.00224914  -0.0028258  -0.00650899  -0.0434517  -0.00855732  0.0444681  0.0389203  0.0746767  -0.0161823  0.302562  
4840  -0.00992319  -0.0552187  -0.00413742  -0.00614172  -0.00600099  -0.0148369  0.0291455  0.0559744  0.0649747  -0.107299  0.240509  
4880  -0.0191921  -0.0325793  -0.00989346  -0.0213531  -0.0472837  -0.0179082  -0.00547801  0.0885077  -0.0238975  -0.127762  0.0915519  
4920  -0.0157485  -0.0118223  -0.0195576  -0.0137744  -0.0394292  -0.0199106  0.0408444  0.0199421  0.0751173  0.17193  0.16047  
4960  -0.00201771  -0.0265092  0.00772037  -8.16394e-05  0.0204683  -0.0139167  0.0326113  0.0428254  0.0527696  0.249032  0.202211  
5000  -0.00123648  -0.0167438  0.00624869  -0.00161616  0.0167677  -0.012707  0.0223881  0.148728  0.0226586  0.0458966  0.19717  
5040  -0.00900046  -0.0551718  0.0139132  -0.0115145  -0.00641618  -0.0233635  0.0309107  0.143791  0.0427635  0.00421934  0.170102  
5080  -0.00500822  -0.014708  0.0184265  -0.00749336  -0.0118023  -0.0154398  0.0298754  0.0585993  0.0710759  -0.0662249  0.15267  
5120  0.00216362  0.0235612  0.0223779  -0.00388321  0.00292603  -0.0151217  0.0340784  0.0994036  0.0554163  -0.235111  0.194055  
5160  0.000144944  -0.00810968  0.0360276  -0.0120036  -0.014386  -0.0221033  0.0319212  0.00130296  0.0347007  -0.24027  0.204033  
5200  -0.0088045  -0.0207714  0.0145504  -0.00959072  0.0400078  -0.028113  0.00869394  0.183533  0.03576  0.0402828  0.12853  
5240  -0.0166801  -0.0712773  0.0107088  -0.0170999  -0.00247372  -0.0262109  0.00316859  0.0758054  -0.0474031  0.255501  0.172702  
5280  -0.00211212  -0.0200858  0.0416047  -0.0161522  0.0157667  -0.0274834  -0.006785  0.00424538  -0.0335521  0.23349  0.0945987  
5320  -0.00277109  0.0247308  0.0415945  -0.0187998  0.0139658  -0.0366659  0.0162326  0.0708432  0.0177228  0.129064  0.124302  
5360  -0.0105879  0.0271681  0.000719464  -0.0160581  0.0188261  -0.0380223  0.0332373  0.120664  0.0500678  0.000781988  0.218426  
5400  -0.0145753  0.0480803  -0.0144487  -0.0172597  -0.000157023  -0.0289942  0.0108467  0.194202  -0.00494004  -0.144411  0.192352  
5440  -0.0110701  -0.0257542  0.0138609  -0.012748  -0.00330385  -0.0230709  0.0184404  0.0828527  0.0141656  -0.0600164  0.228109  
5480  -0.00492539  -0.0130824  0.0240171  -0.0100655  0.0318345  -0.0254361  0.00425326  0.16622  -0.0158344  0.100199  0.253275  
5520  -0.00343953  0.0033218  0.0170236  -0.00745399  0.0505501  -0.0284138  0.0110695  0.155988  0.0167716  0.285201  0.225074  
5560  -0.0176286  0.0080224  -0.0166943  -0.02104  0.0328064  -0.0421517  0.00290017  0.11777  0.0143472  0.297727  0.237995  
5600  -0.0256628  -0.00127975  -0.0463871  -0.0206808  -0.00241158  -0.0306083  -0.00128737  0.127595  0.0642162  0.304412  0.242117  
5640  -0.0167374  -0.0190661  -0.00659686  -0.0213357  0.0108513  -0.0422262  0.0266944  0.0735776  0.0548563  0.319241  0.303448  
5680  -0.0131769  -0.0499951  -0.0303184  -0.00345075  0.0534769  -0.0289814  0.0349501  0.165973  0.0148472  0.284748  0.322  
5720  -0.01905  -0.0335134  -0.0131841  -0.0231756  -0.00430588  -0.0395088  0.0216411  0.0641436  0.01254  0.261354  0.30613  
5760  -0.0194827  0.0116631  -0.0164553  -0.0244997  -0.0294352  -0.0325035  0.0138257  -0.0065619  0.0467632  0.272277  0.183073  
5800  -0.00860252  0.0346975  -0.0104408  -0.0112315  0.0392209  -0.0297674  0.0061235  0.158724  -0.00238202  0.286951  0.183266  
5840  -0.00722445  -0.0447588  -0.00344219  -0.00889583  0.0425289  -0.0278933  0.00921938  0.166164  0.00489642  0.319393  0.300931  
5880  -0.0151973  -0.0240986  0.00583039  -0.0249912  0.00175583  -0.0392772  0.00238994  0.0753943  -0.0246666  0.289389  0.31971  
5920  -0.0168008  -0.0690067  0.00237148  -0.0245834  0.0163311  -0.0443516  0.00880073  0.0694524  -0.0391318  0.288371  0.30219  
5960  -0.0106934  -0.0248001  -0.0196252  -0.0104903  0.0286188  -0.0275143  0.0137894  0.0767443  -0.0266319  0.30373  0.215654  
6000  -0.0153858  0.00603984  -0.017402  -0.015766  0.0151905  -0.0264065  -0.00810423  0.0575586  -0.021039  0.316139  -0.00635199  
6040  -0.0162323  0.0209558  -0.022881  -0.020587  0.0122244  -0.0206322  -0.0582617  0.0742897  -0.0633224  0.304042  -0.0177612  
6080  -0.0109165  0.0566536  0.00639094  -0.02261  -0.00481623  -0.0238051  -0.0382692  0.119327  -0.0775263  0.308401  0.120426  
6120  -0.00761693  0.0660426  -0.00478588  -0.0188463  -0.0318006  -0.0179913  -0.00738472  0.00656473  -0.0590647  0.237147  0.186608  
6160  -0.0171455  0.0690587  -0.021894  -0.0296874  -0.00583783  -0.0397309  -0.0162595  0.131187  -0.0454948  0.122462  0.216949  
6200  -0.0112433  0.0453829  -0.012469  -0.0189454  0.012383  -0.0292858  -0.0129365  0.0445657  -0.0476668  0.123643  0.306924  
6240  -0.0141914  0.0354594  -0.0244088  -0.0180749  -0.010296  -0.0253894  0.00277025  0.0782404  -0.0772545  0.257934  0.295842  
6280  -0.017863  0.013122  -0.00988302  -0.0268103  -0.0168851  -0.024119  -0.0492351  0.233374  -0.0853251  0.306386  0.173878  
6320  -0.0027351  0.00361717  0.00689683  -0.00508976  0.0409393  -0.0111006  -0.0336945  0.0460646  -0.0502203  0.297285  0.021904  
6360  -0.00527175  0.00553704  0.00306775  -0.00928561  0.00403503  -0.00769892  -0.0311245  0.0302668  -0.0690649  0.243867  -0.0909526  
6400  -0.0158746  0.0110887  -0.0170213  -0.0191123  -0.00424959  -0.0268724  -0.0046246  0.0928796  -0.0673192  0.242757  0.138356  
6440  0.000626668  -0.0108331  0.0246518  -0.00749124  0.00381615  -0.0126037  0.000304887  0.0396425  -0.0654392  0.286494  0.27445  
6480  -0.00306887  0.000464622  0.0284722  -0.0124185  -0.00930111  -0.0118227  -0.0184447  0.0705107  -0.098949  0.271816  0.267539  
6520  -0.014646  -0.0627147  0.00169224  -0.0154836  -0.00574978  -0.0228539  0.00333334  0.0800744  -0.0942867  0.239494  0.185156  
6560  -0.0221791  -0.048834  -0.000160585  -0.0294619  -0.0386069  -0.0323229  -0.00724584  -0.0727323  -0.0809884  0.212378  0.0780067  
6600  -0.0127882  -0.00613736  0.0198173  -0.0288724  -0.0511601  -0.0294993  -0.000600058  -0.102465  -0.0457183  0.249949  -0.0240764  
6640  -0.0137077  0.0397662  -0.00116741  -0.023833  -0.0448238  -0.0245382  0.00326193  0.057179  -0.0365391  0.237848  0.269131  
6680  -0.00185921  0.0116235  0.0121926  -0.0046261  -0.0133065  -0.0136834  0.0423156  -0.00655009  -0.0520839  0.202826  0.292944  
6720  -0.0119582  -0.0147574  -0.000168465  -0.0152088  -0.0224797  -0.0213423  0.0181866  0.119395  -0.0590537  0.074414  0.196383  
6760  -0.0241213  -0.047432  0.00182307  -0.0320917  -0.0344138  -0.0384408  -0.00352766  0.108457  -0.0519177  -0.0920085  0.240666  
6800  -0.0180306  -0.0369822  0.0170744  -0.0294627  -0.0291059  -0.0342028  -0.0105496  -0.00751274  -0.117002  0.0267622  0.198932  
6840  -0.0166822  -0.0422924  0.0191281  -0.0266319  -0.0224467  -0.0294647  -0.0199117  0.0407598  -0.151133  0.0193413  0.171373  
6880  -0.0122747  -0.0352595  0.0168209  -0.0205306  -0.0345193  -0.0273092  0.0232463  0.114198  -0.117722  -0.0622812  0.173696  
6920  -0.0253223  -0.0803326  -0.0177306  -0.0243902  -0.010071  -0.0329759  -0.00590919  0.135064  -0.195665  -0.131218  0.0917378  
6960  -0.0197274  -0.0635452  -0.00403624  -0.0211428  0.011057  -0.0292166  -0.0253807  0.0459771  -0.199762  -0.0114608  0.122924  
