0 -16.2316 -176.935 -37.6961   2733.9 2736.95 2513.51 1.56486 1.56352 10.6874 1.56486 1.56352 10.6874
H2O  -0.881085  -1.36625  1.04017  0.983533  1.36198  0.999757
H2O  0.0353642  -1.05666  -1.61466  0.900024  1.24973  1.17284
H2O  0.0353642  -1.05666  -1.61466  0.915348  1.29238  1.11094
H2O  -0.104965  1.91886  -0.178478  1.27204  1.11934  0.931214
H2O  -0.104965  1.91886  -0.178478  1.35616  1.21888  0.777117
H2O  -1.06548  -0.387287  -1.56194  0.953455  1.30776  1.06138
H2O  -1.06548  -0.387287  -1.56194  0.8964  1.40621  1.05865
H2O  -1.11684  -1.56431  -0.174705  1.03056  1.05226  1.23977
H2O  -1.11684  -1.56431  -0.174705  1.04009  1.08158  1.12064
H2O  -0.642839  1.03  1.50026  1.29912  0.958195  1.06529
H2O  -0.642839  1.03  1.50026  1.34271  0.995165  1.002
H2O  -1.91572  0.079998  0.220296  1.1158  1.31084  0.895957
H2O  -1.91572  0.079998  0.220296  1.21962  1.40946  0.777389
H2O  -0.371085  -1.79305  -0.610062  0.974078  1.1468  1.20172
H2O  -0.371085  -1.79305  -0.610062  0.919954  1.2536  1.11312
H2O  0.873282  1.41217  0.9839  1.28095  1.06665  0.975002
H2O  0.873282  1.41217  0.9839  1.37108  1.12224  0.880856
H2O  1.49465  1.15379  0.399612  1.15577  1.06257  1.10426
H2O  1.49465  1.15379  0.399612  1.34733  1.0678  0.962886
H2O  -1.71703  0.613175  -0.633019  1.07566  1.22766  1.01928
H2O  -1.71703  0.613175  -0.633019  1.08204  1.24807  0.98024
H2O  1.26253  -1.33992  0.579242  1.21718  1.20315  0.902267
H2O  1.26253  -1.33992  0.579242  1.25891  1.43164  0.743115
H2O  0.980797  -0.0119893  -1.66217  1.16614  1.01949  1.13698
H2O  0.980797  -0.0119893  -1.66217  1.22971  1.05356  1.09748
H2O  -0.981444  -1.51513  -0.682682  1.15904  1.03606  1.12751
H2O  -0.981444  -1.51513  -0.682682  1.1934  1.01028  1.09813
H2O  0.575449  -1.38642  -1.21309  0.905477  1.20603  1.2111
H2O  0.575449  -1.38642  -1.21309  0.910522  1.2235  1.12071
H2O  -1.80393  0.035061  0.685196  1.09666  1.27567  0.950261
H2O  -1.80393  0.035061  0.685196  1.11478  1.30434  0.907093
H2O  1.39279  1.01539  -0.868344  1.04517  0.999574  1.27785
H2O  1.39279  1.01539  -0.868344  1.05056  1.01108  1.30496
H2O  -0.236643  1.32018  -1.38782  1.29074  1.02412  1.00774
H2O  -0.236643  1.32018  -1.38782  1.4944  1.04701  0.856117
H2O  1.83309  0.472033  -0.376641  1.11281  0.895224  1.31456
H2O  1.83309  0.472033  -0.376641  1.09118  0.863111  1.35556
H2O  -0.727911  0.931177  1.52576  1.22582  0.95112  1.14566
H2O  -0.727911  0.931177  1.52576  1.15727  0.93878  1.23924
H2O  0.135045  1.86766  -0.467441  0.889953  1.12762  1.30502
H2O  0.135045  1.86766  -0.467441  0.883309  1.14641  1.28315
H2O  1.90969  0.258863  0.104796  1.11431  0.997706  1.21059
H2O  1.90969  0.258863  0.104796  1.21511  1.03857  1.09649
H2O  -1.61236  -1.01439  -0.310185  1.16857  1.14753  1.0065
H2O  -1.61236  -1.01439  -0.310185  1.23538  1.2546  0.900993
H2O  -1.52248  -0.807301  0.86904  1.15537  1.2258  0.941427
H2O  -1.52248  -0.807301  0.86904  1.16359  1.32358  0.854862
H2O  0.0234574  -1.92615  0.119535  0.895169  1.11968  1.30776
H2O  0.0234574  -1.92615  0.119535  0.88453  1.21597  1.22665
H2O  -0.0788221  -1.74056  0.830135  0.881328  1.15624  1.28503
H2O  -0.0788221  -1.74056  0.830135  0.833091  1.2859  1.24362
H2O  0.608713  0.0675603  1.83025  1.09011  1.12172  1.11077
H2O  0.608713  0.0675603  1.83025  1.1799  1.21483  1.01502
H2O  -0.855316  -0.451457  1.67019  0.938865  1.27549  1.10825
H2O  -0.855316  -0.451457  1.67019  0.95338  1.30473  1.05497
H2O  -1.16922  1.3691  -0.695254  1.11252  1.21911  0.990977
H2O  -1.16922  1.3691  -0.695254  1.25942  1.18751  0.910194
H2O  -1.62061  -0.20969  -1.02692  1.17428  0.883877  1.26444
H2O  -1.62061  -0.20969  -1.02692  1.07645  0.827203  1.33781
H2O  -0.934427  -1.21146  1.17648  0.985762  1.24111  1.09573
H2O  -0.934427  -1.21146  1.17648  1.00241  1.35817  1.00829
H2O  0.934767  1.66988  0.250229  1.2629  1.16894  0.89076
H2O  0.934767  1.66988  0.250229  1.30928  1.26888  0.809816
H2O  -0.84145  -1.72653  -0.189579  1.05176  1.12402  1.14682
H2O  -0.84145  -1.72653  -0.189579  0.999503  1.25379  1.07072
H2O  -1.6493  -0.80349  -0.599263  1.06113  1.00162  1.25985
H2O  -1.6493  -0.80349  -0.599263  1.1344  1.11726  1.02964
H2O  0.263801  -1.8314  0.548908  1.21667  1.12385  0.982082
H2O  0.263801  -1.8314  0.548908  1.36084  1.08655  0.91675
H2O  -1.56979  -0.0695107  1.12064  1.07239  1.24029  1.00993
H2O  -1.56979  -0.0695107  1.12064  1.12548  1.34005  0.870059
H2O  -1.09477  -1.58873  0.0480655  0.965476  1.04402  1.3131
H2O  -1.09477  -1.58873  0.0480655  0.98248  1.01977  1.28183
H2O  0.0822847  -1.03834  1.6248  1.31508  0.952989  1.05453
H2O  0.0822847  -1.03834  1.6248  1.34398  0.931324  1.09728
H2O  1.89885  0.138188  0.316483  1.12156  0.893156  1.30789
H2O  1.89885  0.138188  0.316483  1.28093  0.861259  1.26132
H2O  1.86757  -0.434504  0.219756  1.12469  1.00822  1.18969
H2O  1.86757  -0.434504  0.219756  1.22586  0.940036  1.12318
H2O  1.30716  -0.381137  1.36783  1.05386  1.12633  1.14241
H2O  1.30716  -0.381137  1.36783  1.04148  1.11531  1.15682
H2O  -1.41007  -1.26385  -0.373232  1.00836  1.01143  1.30281
H2O  -1.41007  -1.26385  -0.373232  0.982993  1.05453  1.2649
H2O  -1.32492  -0.947585  -1.03517  1.07509  1.27184  0.975668
H2O  -1.32492  -0.947585  -1.03517  1.0745  1.3282  0.898267
H2O  -0.543248  0.91182  -1.61194  0.910507  1.24293  1.16916
H2O  -0.543248  0.91182  -1.61194  0.944573  1.23814  1.10069
H2O  -0.390941  1.82969  -0.47362  1.15452  1.13707  1.03101
H2O  -0.390941  1.82969  -0.47362  1.28145  1.19221  0.929753
H2O  -0.195275  -1.88903  -0.344021  1.13573  1.10983  1.07704
H2O  -0.195275  -1.88903  -0.344021  1.19409  1.079  1.08092
H2O  -0.558182  1.27322  1.33875  1.2471  1.07798  0.997518
H2O  -0.558182  1.27322  1.33875  1.25541  1.14645  0.922954
H2O  -1.4112  0.110113  -1.31198  1.04358  1.22486  1.05416
H2O  -1.4112  0.110113  -1.31198  1.01496  1.20118  1.05992
H2O  -1.77529  0.244962  0.716404  1.08369  1.30723  0.931682
H2O  -1.77529  0.244962  0.716404  1.08289  1.23695  0.951472
H2O  -0.229649  -1.11064  -1.56161  1.13679  1.10874  1.07707
H2O  -0.229649  -1.11064  -1.56161  1.15931  1.22741  0.949792
H2O  -0.834354  -1.18178  1.27756  1.20855  1.12841  0.985635
H2O  -0.834354  -1.18178  1.27756  1.23295  1.18  0.940656
H2O  1.10083  0.120107  -1.58071  1.21782  0.952183  1.1526
H2O  1.10083  0.120107  -1.58071  1.36895  0.955102  1.02866
H2O  0.814515  0.190716  -1.73928  0.961475  1.28631  1.07481
H2O  0.814515  0.190716  -1.73928  0.986088  1.3322  1.00356
H2O  1.61255  -0.87689  0.596354  1.14054  0.962204  1.21986
H2O  1.61255  -0.87689  0.596354  1.31766  1.00517  1.04641
H2O  0.51949  -1.56846  0.997475  1.22022  1.03916  1.06323
H2O  0.51949  -1.56846  0.997475  1.30522  1.086  0.957198
H2O  1.73399  -0.803906  0.268174  1.10087  1.16808  1.05366
H2O  1.73399  -0.803906  0.268174  1.14545  1.16176  1.0124
H2O  -1.22926  -0.788196  1.26197  1.21303  1.07535  1.03422
H2O  -1.22926  -0.788196  1.26197  1.33648  1.07069  0.967245
H2O  1.91344  -0.134213  0.213663  1.11583  1.05676  1.15002
H2O  1.91344  -0.134213  0.213663  1.22656  1.0677  1.02743
H2O  1.35017  0.372484  1.32785  1.14577  1.11667  1.06016
H2O  1.35017  0.372484  1.32785  1.12168  1.18511  1.07358
H2O  0.111174  -1.92341  -0.114085  1.22015  1.11769  0.984765
H2O  0.111174  -1.92341  -0.114085  1.24893  1.29927  0.853722
H2O  0.0185598  -1.31657  -1.4111  1.29413  1.00802  1.02046
H2O  0.0185598  -1.31657  -1.4111  1.29187  0.938707  1.04046
H2O  0.960786  0.758007  -1.49239  1.27131  0.950346  1.10095
H2O  0.960786  0.758007  -1.49239  1.27789  0.909186  1.08804
H2O  0.438155  -1.5811  1.01639  1.29471  1.07982  0.94807
H2O  0.438155  -1.5811  1.01639  1.42144  1.15075  0.868184
H2O  1.18799  0.139678  -1.51462  0.971096  1.31997  1.03154
H2O  1.18799  0.139678  -1.51462  1.01874  1.34802  0.97637
H2O  1.91023  -0.234275  -0.145042  1.12321  1.16945  1.02994
H2O  1.91023  -0.234275  -0.145042  1.28172  1.22637  0.914036
H2O  -0.616015  -0.994182  1.53526  1.19173  0.982465  1.1484
H2O  -0.616015  -0.994182  1.53526  1.20643  1.01518  1.09256
H2O  -1.47711  1.23184  0.160017  1.16187  1.14009  1.02064
H2O  -1.47711  1.23184  0.160017  1.25568  1.15758  0.898143
H2O  0.543122  -1.70507  -0.722939  1.20999  1.14343  0.969181
H2O  0.543122  -1.70507  -0.722939  1.21487  1.13736  0.882379
H2O  0.56317  0.91507  -1.60324  1.06769  1.18878  1.06612
H2O  0.56317  0.91507  -1.60324  1.06839  1.18429  1.01397
H2O  -1.15153  1.22891  0.942691  1.04456  1.23719  1.04086
H2O  -1.15153  1.22891  0.942691  1.07202  1.20279  0.948695
H2O  1.87233  0.45146  -0.124356  1.1247  1.28764  0.910256
H2O  1.87233  0.45146  -0.124356  1.23145  1.39932  0.832775
H2O  1.38798  0.293618  -1.30851  1.06009  1.25915  1.00336
H2O  1.38798  0.293618  -1.30851  1.08186  1.30716  0.92254
H2O  1.31151  0.408155  -1.35582  0.992967  1.27756  1.05207
H2O  1.31151  0.408155  -1.35582  0.962281  1.27399  1.0302
H2O  0.159816  1.91568  -0.171827  1.02564  1.11588  1.18108
H2O  0.159816  1.91568  -0.171827  0.984184  1.22327  1.14593
H2O  1.55936  1.09043  0.322886  1.17419  1.14  1.00841
H2O  1.55936  1.09043  0.322886  1.29213  1.16498  0.918372
H2O  -0.633871  -0.537179  1.74199  1.13814  1.10836  1.0761
H2O  -0.633871  -0.537179  1.74199  1.22517  1.09625  1.02603
H2O  1.6957  0.0242269  0.921367  1.1533  0.927966  1.24133
H2O  1.6957  0.0242269  0.921367  1.20378  0.967425  1.1502
H2O  -1.90974  -0.27316  0.0562098  1.12238  1.20558  0.994648
H2O  -1.90974  -0.27316  0.0562098  1.20875  1.22618  0.895723
H2O  0.726584  -0.948069  -1.51596  1.02952  1.23377  1.05931
H2O  0.726584  -0.948069  -1.51596  0.974285  1.37599  1.01462
H2O  -1.12055  -1.12933  -1.09265  0.967142  1.13689  1.21857
H2O  -1.12055  -1.12933  -1.09265  0.94208  1.10539  1.23396
H2O  -0.722576  -1.78713  -0.0946532  1.21309  1.12682  0.982695
H2O  -0.722576  -1.78713  -0.0946532  1.22248  1.34001  0.836303
H2O  1.17757  -1.37894  -0.660871  1.24514  1.15261  0.924852
H2O  1.17757  -1.37894  -0.660871  1.29785  1.19547  0.825555
H2O  0.634762  1.27648  -1.30099  0.968055  1.126  1.22854
H2O  0.634762  1.27648  -1.30099  0.943207  1.16951  1.17995
H2O  0.604234  -1.66665  -0.762951  1.29701  1.08243  0.943158
H2O  0.604234  -1.66665  -0.762951  1.35091  1.07551  0.847551
H2O  1.70971  0.184381  -0.876244  1.08926  1.27993  0.953404
H2O  1.70971  0.184381  -0.876244  1.13631  1.37538  0.852683
H2O  0.294986  -0.592974  -1.81281  1.18105  1.01202  1.12953
H2O  0.294986  -0.592974  -1.81281  1.17146  1.02175  1.0949
H2O  0.260002  -1.80775  -0.623966  1.26037  1.08987  0.972365
H2O  0.260002  -1.80775  -0.623966  1.27978  1.14358  0.871689
H2O  0.740253  0.613458  1.6735  1.24268  1.00048  1.07944
H2O  0.740253  0.613458  1.6735  1.24765  0.926452  1.14231
H2O  -1.15983  0.928298  1.23205  1.19051  0.936716  1.19537
H2O  -1.15983  0.928298  1.23205  1.30368  0.917568  1.10772
H2O  -1.19893  -0.708978  -1.33597  1.222  0.913275  1.18732
H2O  -1.19893  -0.708978  -1.33597  1.2778  0.894326  1.18528
H2O  1.48741  0.660872  -1.03719  1.19916  1.02495  1.09848
H2O  1.48741  0.660872  -1.03719  1.24368  1.07892  1.01041
H2O  1.3349  -0.843085  1.11003  1.22359  0.979874  1.11913
H2O  1.3349  -0.843085  1.11003  1.21209  1.0153  1.04689
H2O  1.09216  0.216262  -1.57649  1.08327  1.10322  1.1361
H2O  1.09216  0.216262  -1.57649  1.17729  1.09959  1.08457
H2O  1.68475  0.917477  0.211516  1.10414  0.992399  1.22606
H2O  1.68475  0.917477  0.211516  1.17453  1.05615  1.05555
H2O  -1.683  -0.894564  0.303569  1.10265  1.18984  1.03012
H2O  -1.683  -0.894564  0.303569  1.02891  1.21477  1.04016
H2O  -1.46558  -1.18995  -0.401225  1.17502  1.09563  1.05195
H2O  -1.46558  -1.18995  -0.401225  1.12561  1.14239  1.01287
H2O  0.737429  1.77917  -0.125042  1.24621  1.13204  0.944348
H2O  0.737429  1.77917  -0.125042  1.28183  1.153  0.877621
H2O  -0.412666  -1.88203  0.112047  1.31328  1.12771  0.88161
H2O  -0.412666  -1.88203  0.112047  1.33728  1.26435  0.750259
H2O  -0.906301  0.969839  1.40105  1.27538  0.990657  1.05656
H2O  -0.906301  0.969839  1.40105  1.29726  1.01948  1.02581
H2O  1.33457  0.982951  0.988753  1.16393  0.943788  1.21488
H2O  1.33457  0.982951  0.988753  1.29322  1.01982  1.05007
H2O  -1.23734  -1.41243  -0.446012  1.15266  1.20869  0.961247
H2O  -1.23734  -1.41243  -0.446012  1.20252  1.22026  0.942505
H2O  1.51957  -0.86637  -0.815604  1.1733  0.962864  1.18644
H2O  1.51957  -0.86637  -0.815604  1.35219  0.947388  1.03929
H2O  -1.7501  -0.0661312  0.810962  1.12452  1.08622  1.11187
H2O  -1.7501  -0.0661312  0.810962  1.14573  1.03893  1.09805
H2O  1.36886  1.34224  -0.222511  1.21972  1.20679  0.896089
H2O  1.36886  1.34224  -0.222511  1.15908  1.30816  0.851625
H2O  0.240428  1.91412  0.0567449  1.08218  1.12014  1.12027
H2O  0.240428  1.91412  0.0567449  1.05077  1.20597  1.02298
H2O  1.92321  -0.0997041  0.127299  1.11979  1.25578  0.947032
H2O  1.92321  -0.0997041  0.127299  1.15173  1.2203  0.90515
H2O  -0.504058  -1.71865  0.719073  1.23146  1.07086  1.02027
H2O  -0.504058  -1.71865  0.719073  1.25596  1.06191  0.999176
H2O  -0.511178  -1.80287  -0.461804  1.10044  1.08875  1.13342
H2O  -0.511178  -1.80287  -0.461804  1.06259  1.14826  1.1361
H2O  0.204797  -1.88191  -0.375995  1.31871  1.11108  0.892801
H2O  0.204797  -1.88191  -0.375995  1.33982  1.16953  0.862433
H2O  -0.95286  0.412516  1.62689  1.03782  1.23335  1.05142
H2O  -0.95286  0.412516  1.62689  1.06519  1.31522  0.962824
H2O  -1.80536  0.65831  0.179489  1.0908  0.914028  1.31777
H2O  -1.80536  0.65831  0.179489  1.09292  0.902479  1.26505
H2O  1.55715  -1.09944  -0.302356  1.04144  1.0315  1.24966
H2O  1.55715  -1.09944  -0.302356  1.08886  1.03287  1.21379
H2O  0.544649  0.870726  -1.63404  0.926197  1.22612  1.17029
H2O  0.544649  0.870726  -1.63404  0.957473  1.24849  1.13014
H2O  1.75555  0.454781  0.660384  1.09478  0.997947  1.22987
H2O  1.75555  0.454781  0.660384  1.11808  0.991872  1.20557
H2O  -0.399454  -1.84031  -0.422599  0.898028  1.12463  1.29994
H2O  -0.399454  -1.84031  -0.422599  0.945005  1.18432  1.15476
H2O  0.613528  0.439722  -1.77627  1.24347  0.933601  1.14553
H2O  0.613528  0.439722  -1.77627  1.32305  0.905049  1.11012
H2O  0.307467  0.112816  -1.90201  0.908643  1.30151  1.11245
H2O  0.307467  0.112816  -1.90201  0.913704  1.34891  1.06362
H2O  -1.69118  0.892094  -0.26264  1.08237  0.936343  1.30388
H2O  -1.69118  0.892094  -0.26264  1.14712  0.899764  1.24718
H2O  -1.70035  -0.35028  -0.843218  1.0943  1.04638  1.18192
H2O  -1.70035  -0.35028  -0.843218  1.16846  0.962208  1.16263
H2O  1.32044  1.05155  0.935717  0.99617  1.18351  1.14292
H2O  1.32044  1.05155  0.935717  0.963248  1.35529  1.07745
H2O  -1.48717  0.972341  -0.753517  1.08284  1.26235  0.977409
H2O  -1.48717  0.972341  -0.753517  1.13974  1.24412  0.913616
H2O  1.23317  -1.48404  0.0424583  1.01488  1.05298  1.25474
H2O  1.23317  -1.48404  0.0424583  1.01013  1.06051  1.16483
H2O  -0.816204  -1.42704  1.01107  1.0963  1.20153  1.02477
H2O  -0.816204  -1.42704  1.01107  1.16494  1.12192  1.0047
H2O  -1.81385  -0.632131  0.18773  1.09712  1.05054  1.17494
H2O  -1.81385  -0.632131  0.18773  1.22445  0.978486  1.18169
H2O  -0.266607  1.90777  -0.119344  1.20393  1.11691  1.00175
H2O  -0.266607  1.90777  -0.119344  1.11296  1.1751  0.930158
H2O  0.324084  -1.23244  1.44947  0.905026  1.23869  1.17888
H2O  0.324084  -1.23244  1.44947  0.824811  1.4616  1.07398
H2O  -1.68781  -0.778212  -0.520175  1.1162  0.927181  1.27922
H2O  -1.68781  -0.778212  -0.520175  1.18058  0.920675  1.18005
H2O  -0.169821  0.735614  1.77621  0.901836  1.27051  1.15025
H2O  -0.169821  0.735614  1.77621  0.98043  1.3557  1.01584
H2O  -1.78309  0.650933  0.34895  1.10957  0.916742  1.29629
H2O  -1.78309  0.650933  0.34895  1.24489  0.84599  1.24646
H2O  -1.69914  -0.614435  0.678448  1.13946  0.912983  1.27016
H2O  -1.69914  -0.614435  0.678448  1.12161  0.880764  1.30531
H2O  -1.33635  -1.08462  -0.87331  1.0149  1.04202  1.26568
H2O  -1.33635  -1.08462  -0.87331  0.957944  1.02374  1.28819
H2O  0.958575  1.32403  1.02615  0.976019  1.08173  1.26486
H2O  0.958575  1.32403  1.02615  1.03876  1.00324  1.22638
H2O  -0.573761  1.83709  0.144193  1.21728  1.13614  0.969185
H2O  -0.573761  1.83709  0.144193  1.20619  1.28647  0.862073
H2O  -0.814578  1.64634  0.59239  1.28643  1.12438  0.911791
H2O  -0.814578  1.64634  0.59239  1.33454  1.19319  0.83885
H2O  -0.306749  -0.977922  1.63538  1.20126  1.00455  1.1168
H2O  -0.306749  -0.977922  1.63538  1.23162  1.07876  0.928453
H2O  -1.30738  -1.29046  0.591933  1.19205  1.223  0.907557
H2O  -1.30738  -1.29046  0.591933  1.25515  1.29944  0.807155
H2O  -0.706893  -1.2499  1.28955  0.947384  1.14417  1.23104
H2O  -0.706893  -1.2499  1.28955  0.973228  1.11466  1.24624
H2O  -1.8027  0.592099  0.352988  1.13365  1.29946  0.889493
H2O  -1.8027  0.592099  0.352988  1.18604  1.26927  0.862091
H2O  -0.590593  -1.68988  -0.7214  0.904756  1.12524  1.29261
H2O  -0.590593  -1.68988  -0.7214  0.816054  1.13689  1.33601
H2O  -0.860292  1.56627  0.729099  1.06783  1.18753  1.06724
H2O  -0.860292  1.56627  0.729099  1.14837  1.11645  1.0718
H2O  -1.23179  1.22689  -0.838044  1.19715  1.00577  1.11968
H2O  -1.23179  1.22689  -0.838044  1.3122  0.976534  1.02665
H2O  1.07425  1.59912  0.117084  1.03709  1.09885  1.18666
H2O  1.07425  1.59912  0.117084  0.997949  1.25659  1.056
H2O  -1.91251  -0.224446  -0.129671  1.12277  1.20087  0.998958
H2O  -1.91251  -0.224446  -0.129671  1.23699  1.1778  0.891991
H2O  1.14622  0.849882  1.29953  0.970061  1.26389  1.08865
H2O  1.14622  0.849882  1.29953  0.993416  1.21145  1.11813
H2O  -1.87053  -0.39323  0.267155  1.12202  0.933775  1.2668
H2O  -1.87053  -0.39323  0.267155  1.16606  0.900242  1.21057
H2O  1.60917  -0.728987  0.777216  1.08095  0.966019  1.27563
H2O  1.60917  -0.728987  0.777216  1.15073  0.85532  1.30143
H2O  -1.314  -0.762658  1.19024  0.992143  1.21368  1.11678
H2O  -1.314  -0.762658  1.19024  0.946813  1.23233  1.04618
H2O  0.562491  1.34917  1.26026  1.13342  1.03282  1.15636
H2O  0.562491  1.34917  1.26026  1.12507  0.958987  1.17724
H2O  -1.71694  -0.335379  0.815185  1.16155  0.942519  1.21853
H2O  -1.71694  -0.335379  0.815185  1.13459  0.913513  1.21716
H2O  -1.38862  0.955077  -0.94046  1.21381  1.0973  1.01149
H2O  -1.38862  0.955077  -0.94046  1.1315  1.18785  0.973318
H2O  -0.639237  -1.70242  -0.646566  0.912715  1.11004  1.29984
H2O  -0.639237  -1.70242  -0.646566  0.917001  1.11626  1.31018
H2O  1.32238  -0.386677  -1.35156  1.08723  1.06186  1.17351
H2O  1.32238  -0.386677  -1.35156  1.0899  1.10846  1.11247
H2O  -0.0247038  -0.163089  -1.92294  1.11857  1.0847  1.11933
H2O  -0.0247038  -0.163089  -1.92294  1.15946  1.04357  1.06955
H2O  -0.700498  -1.66157  -0.688033  0.946395  1.08846  1.28775
H2O  -0.700498  -1.66157  -0.688033  0.876725  1.1781  1.2909
H2O  -0.357573  -1.7534  0.722922  1.20911  1.12823  0.985258
H2O  -0.357573  -1.7534  0.722922  1.34754  1.14162  0.899034
H2O  1.01784  1.62176  0.242493  1.21636  1.12732  0.978914
H2O  1.01784  1.62176  0.242493  1.23322  1.15969  0.890563
H2O  -1.85081  -0.542375  0.0724535  1.13189  1.22603  0.96468
H2O  -1.85081  -0.542375  0.0724535  1.1446  1.20492  0.91033
H2O  0.504868  -0.89253  -1.63505  1.29061  0.933452  1.09854
H2O  0.504868  -0.89253  -1.63505  1.33344  0.907988  1.05823
H2O  1.45954  0.251019  -1.23759  1.15362  0.95179  1.21719
H2O  1.45954  0.251019  -1.23759  1.09246  1.02608  1.20689
H2O  -1.23372  1.24133  0.8136  1.03899  1.00121  1.2824
H2O  -1.23372  1.24133  0.8136  1.01722  0.985465  1.30619
H2O  0.852523  -1.56609  -0.738555  1.13878  1.18619  0.997635
H2O  0.852523  -1.56609  -0.738555  1.20708  1.22634  0.88973
H2O  -1.2406  -1.05502  1.03573  1.14383  0.953496  1.22527
H2O  -1.2406  -1.05502  1.03573  1.15606  0.966683  1.20198
H2O  -0.0951219  -1.92764  -0.00831405  1.09878  1.11914  1.10468
H2O  -0.0951219  -1.92764  -0.00831405  1.21352  1.16999  0.947695
H2O  0.338913  -1.52184  1.13756  1.23769  1.03639  1.04851
H2O  0.338913  -1.52184  1.13756  1.28973  1.15599  0.942818
H2O  -0.945644  -1.09133  1.28049  1.25367  1.06508  1.00384
H2O  -0.945644  -1.09133  1.28049  1.40479  1.07066  0.897602
H2O  0.422415  0.983723  1.60585  0.912626  1.26723  1.14274
H2O  0.422415  0.983723  1.60585  0.790168  1.37788  1.144
H2O  1.27459  0.678272  1.28073  1.05805  1.27622  0.988328
H2O  1.27459  0.678272  1.28073  1.11121  1.34744  0.943078
H2O  0.930423  -1.58672  -0.584411  1.19832  1.06585  1.05844
H2O  0.930423  -1.58672  -0.584411  1.31612  1.15314  0.885312
H2O  -1.57783  -1.07273  -0.290851  1.15124  1.24852  0.922835
H2O  -1.57783  -1.07273  -0.290851  1.19019  1.36664  0.756598
H2O  0.889656  1.10074  1.31217  1.10068  1.01015  1.21177
H2O  0.889656  1.10074  1.31217  1.0897  1.03168  1.1931
H2O  1.40484  -0.702424  1.12157  1.21465  0.986964  1.12099
H2O  1.40484  -0.702424  1.12157  1.28385  0.888552  1.09721
H2O  1.54781  -1.15104  0.0654605  1.0937  1.0541  1.17481
H2O  1.54781  -1.15104  0.0654605  1.05276  1.13257  1.09884
H2O  0.141875  -1.65719  -0.979026  1.05388  1.11294  1.15578
H2O  0.141875  -1.65719  -0.979026  0.988947  1.18589  1.14089
H2O  0.71815  1.27118  -1.26224  0.961142  1.23438  1.12708
H2O  0.71815  1.27118  -1.26224  1.00965  1.34718  0.945542
H2O  -1.54845  0.828992  -0.79998  1.10509  1.2845  0.933012
